"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check that selecting a company populates the 'Business units list', and when no company is selected, the list is empty with 'No items.'","2","testBusinessUnitsListUpdatesOnCompanySelection","suite name","Sun Jun 08 06:02:06 GMT 2025","unknown","Sun Jun 08 06:02:06 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testBusinessUnitsListUpdatesOnCompanySelection"
"Download files: PDF, Excel, CSV","5361","testDownloadFiles","suite name","Sun Jun 08 06:05:14 GMT 2025","passed","Sun Jun 08 06:05:20 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Verify validation messages when creating Acquirer with invalid input.","3500","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Sun Jun 08 06:10:53 GMT 2025","passed","Sun Jun 08 06:10:56 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Displaying the default number of rows on the RowsPerPage selector","3455","testCountSelectorRows","suite name","Sun Jun 08 06:07:12 GMT 2025","passed","Sun Jun 08 06:07:16 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCountSelectorRows"
"Verify the default 'Rows Per Page' value is 25 and the dropdown contains the correct options.","3166","testRowsPerPageDropdownOptions","suite name","Sun Jun 08 06:13:49 GMT 2025","passed","Sun Jun 08 06:13:53 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageDropdownOptions"
"Verify that a new Acquirer can be successfully created and appears in the Acquirers dropdown.","6150","testAcquirerSuccessfullyCreatedAndAppearsInDropdown","suite name","Sun Jun 08 06:09:54 GMT 2025","passed","Sun Jun 08 06:10:00 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testAcquirerSuccessfullyCreatedAndAppearsInDropdown"
"Verify that re-selecting an already selected status keeps the selection unchanged.","6423","testRetainStatusWhenReSelectingSameOption","suite name","Sun Jun 08 06:13:37 GMT 2025","passed","Sun Jun 08 06:13:44 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"Correct transaction summary is displayed on Dashboard page","3442","testTransactionSummary","suite name","Sun Jun 08 06:07:46 GMT 2025","passed","Sun Jun 08 06:07:50 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testTransactionSummary"
"Reset Amount Values","7769","testResetAmountValues","suite name","Sun Jun 08 06:07:35 GMT 2025","passed","Sun Jun 08 06:07:43 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetAmountValues"
"Error message when trying to create a company with invalid length and special characters.","3213","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Sun Jun 08 06:03:16 GMT 2025","passed","Sun Jun 08 06:03:19 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Deactivate user by 'Change user activity button' and verify status change","16452","testDeactivateUserViaChangeUserActivityButton","suite name","Sun Jun 08 06:04:47 GMT 2025","passed","Sun Jun 08 06:05:03 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateUserViaChangeUserActivityButton"
"Verifies that the Acquirers table displays correct data for the selected acquirer and shows relevant action buttons.","3313","testDisplaySingleRowWhenAcquirerIsSelected","suite name","Sun Jun 08 06:12:42 GMT 2025","passed","Sun Jun 08 06:12:45 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDisplaySingleRowWhenAcquirerIsSelected"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","4508","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Sun Jun 08 06:04:02 GMT 2025","passed","Sun Jun 08 06:04:06 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Choose amount popup functionality","6723","testChooseAmountPopUp","suite name","Sun Jun 08 06:05:02 GMT 2025","passed","Sun Jun 08 06:05:08 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testChooseAmountPopUp"
"Verify Acquirer status 'Active/Inactive' is displayed in column 'Status'","7758","testVerifyAcquirerStatus","suite name","Sun Jun 08 06:14:45 GMT 2025","passed","Sun Jun 08 06:14:52 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVerifyAcquirerStatus"
"Verify that users can be sorted alphabetically","2869","testCheckSortingListOfUsersAlphabetically","suite name","Sun Jun 08 06:03:17 GMT 2025","passed","Sun Jun 08 06:03:20 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCheckSortingListOfUsersAlphabetically"
"'Reset' button clears selected filter values and resets them to default.","3923","testResetFilter","suite name","Sun Jun 08 06:13:17 GMT 2025","passed","Sun Jun 08 06:13:21 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testResetFilter"
"Verify that user can see selector Status Options","2938","testTheVisibilityOfTheStatusSelectorOptions","suite name","Sun Jun 08 06:10:55 GMT 2025","passed","Sun Jun 08 06:10:58 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheStatusSelectorOptions"
"Verify that a new business unit wasn't added once click 'Close' button","9221","testCloseButtonAndDiscardChanges","suite name","Sun Jun 08 06:11:38 GMT 2025","passed","Sun Jun 08 06:11:47 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testCloseButtonAndDiscardChanges"
"Verifies that all form field placeholders are set correctly","4263","testVerifyPlaceholdersEditForm","suite name","Sun Jun 08 06:05:58 GMT 2025","passed","Sun Jun 08 06:06:03 GMT 2025","xyz.npgw.test.run.EditAcquirerDialogTest","test name","xyz.npgw.test.run.EditAcquirerDialogTest","testVerifyPlaceholdersEditForm"
"Check if the user can change the password through the profile settings in the user menu","10396","testChangePassword","suite name","Sun Jun 08 06:05:03 GMT 2025","passed","Sun Jun 08 06:05:13 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","2436","testVisibilityHeaderAndAcquirersList","suite name","Sun Jun 08 06:15:06 GMT 2025","passed","Sun Jun 08 06:15:08 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","2983","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","suite name","Sun Jun 08 06:03:43 GMT 2025","passed","Sun Jun 08 06:03:45 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"'Reset filter' clears selected options to default","454","testResetFilter","suite name","Sun Jun 08 06:07:38 GMT 2025","broken","Sun Jun 08 06:07:39 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testResetFilter"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","7755","testRetainCurrencyWhenReSelectingSameOption","suite name","Sun Jun 08 06:10:45 GMT 2025","passed","Sun Jun 08 06:10:53 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","2151","testVerifyAddBusinessUnitButtonDefaultState","suite name","Sun Jun 08 06:12:21 GMT 2025","passed","Sun Jun 08 06:12:23 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"Error is displayed when trying to create a company with special characters in the name.","2672","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","suite name","Sun Jun 08 06:03:34 GMT 2025","passed","Sun Jun 08 06:03:37 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Verify, that 'Reset filter' button change 'Card Type' to default value ( ALL)","5663","testResetCardType","suite name","Sun Jun 08 06:08:09 GMT 2025","passed","Sun Jun 08 06:08:15 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCardType"
"Verify that 'Create' button is disabled when Acquirer name is empty.","2781","testDisableCreateButtonWhenAcquirerNameIsEmpty","suite name","Sun Jun 08 06:10:26 GMT 2025","passed","Sun Jun 08 06:10:29 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisableCreateButtonWhenAcquirerNameIsEmpty"
"The 'Currency' dropdown toggles and contains options","2577","testOpenCurrencyDropdown","suite name","Sun Jun 08 06:10:37 GMT 2025","passed","Sun Jun 08 06:10:40 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testOpenCurrencyDropdown"
"Unauthenticated users are automatically redirected to the 'Login page'","3027","testUnauthenticatedUserRedirectionToLoginPage","suite name","Sun Jun 08 06:11:42 GMT 2025","passed","Sun Jun 08 06:11:45 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify that the user can switch to the dark theme","2254","testDarkColorThemeSwitch","suite name","Sun Jun 08 06:03:45 GMT 2025","passed","Sun Jun 08 06:03:48 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDarkColorThemeSwitch"
"Unauthenticated users are automatically redirected to the 'Login page'","3319","testUnauthenticatedUserRedirectionToLoginPage","suite name","Sun Jun 08 06:11:46 GMT 2025","passed","Sun Jun 08 06:11:50 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Validates successful company creation and correct field persistence (E2E test).","11301","testAddCompanyEndToEndTest","suite name","Sun Jun 08 06:02:40 GMT 2025","passed","Sun Jun 08 06:02:51 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyEndToEndTest"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","3488","testResetStatus","suite name","Sun Jun 08 06:10:07 GMT 2025","passed","Sun Jun 08 06:10:10 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Verify that if company is selected all it's business units are presented in the list","0","testCompaniesBusinessUnitsPresence","suite name","Sun Jun 08 06:02:06 GMT 2025","unknown","Sun Jun 08 06:02:06 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testCompaniesBusinessUnitsPresence"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","3778","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Sun Jun 08 06:03:52 GMT 2025","passed","Sun Jun 08 06:03:55 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Verifies that table column headers are displayed correctly on each page when navigating through paginated results.","5555","testColumnHeadersDisplayCorrectlyOnAllPages","suite name","Sun Jun 08 06:12:21 GMT 2025","passed","Sun Jun 08 06:12:27 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testColumnHeadersDisplayCorrectlyOnAllPages"
"Filtering transactions by Currency","6230","testFilterTransactionsByCurrency","suite name","Sun Jun 08 06:09:07 GMT 2025","passed","Sun Jun 08 06:09:13 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByCurrency"
"Verifying that we can switch the page when we click next button","4491","testPaginationNextButton","suite name","Sun Jun 08 06:09:39 GMT 2025","passed","Sun Jun 08 06:09:44 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testPaginationNextButton"
"Correct transaction summary mock data is displayed on Dashboard page","1313","testTransactionSummaryMock","suite name","Sun Jun 08 06:08:04 GMT 2025","broken","Sun Jun 08 06:08:05 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testTransactionSummaryMock"
"Verify that the Company admin can see all the company's business units in the Business unit dropdown list","2606","testTheVisibilityOfTheAvailableBusinessUnitOptions","suite name","Sun Jun 08 06:10:38 GMT 2025","passed","Sun Jun 08 06:10:40 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheAvailableBusinessUnitOptions"
"Log out via button in the Header","453","testLogOutViaButtonInHeader","suite name","Sun Jun 08 06:04:08 GMT 2025","passed","Sun Jun 08 06:04:09 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInHeader"
"Verify default filter state was applied once reset","7822","testResetAppliedFilter","suite name","Sun Jun 08 06:12:08 GMT 2025","passed","Sun Jun 08 06:12:15 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testResetAppliedFilter"
"Check after clicking on Transactions user redirected to Transactions page","2740","testTransactionsLink","suite name","Sun Jun 08 06:04:54 GMT 2025","passed","Sun Jun 08 06:04:56 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testTransactionsLink"
"Verify the request to server contains all the information from the filter","14014","testRequestToServer","suite name","Sun Jun 08 06:07:04 GMT 2025","passed","Sun Jun 08 06:07:18 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testRequestToServer"
"Verify Minimum and Maximum Password Length Restrictions (negative)","2321","testPasswordLengthRestrictionsOnChange","suite name","Sun Jun 08 06:04:29 GMT 2025","passed","Sun Jun 08 06:04:31 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Check password policy validation error messages when changing password in user menu","14542","testChangePasswordValidationMessages","suite name","Sun Jun 08 06:02:52 GMT 2025","passed","Sun Jun 08 06:03:07 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"Check password policy validation error messages when changing password in user menu","16235","testChangePasswordValidationMessages","suite name","Sun Jun 08 06:03:14 GMT 2025","passed","Sun Jun 08 06:03:30 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"Verify Acquirers table contains correct column headers","2414","testDisplayCorrectColumnHeadersInAcquirersTable","suite name","Sun Jun 08 06:12:33 GMT 2025","passed","Sun Jun 08 06:12:35 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDisplayCorrectColumnHeadersInAcquirersTable"
"The 'Status' dropdown toggles and contains options All, Active, Inactive.","2777","testOpenStatusDropdown","suite name","Sun Jun 08 06:13:08 GMT 2025","passed","Sun Jun 08 06:13:11 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testOpenStatusDropdown"
"Add new company admin under super admin","5443","testAddCompanyAdmin","suite name","Sun Jun 08 06:02:30 GMT 2025","passed","Sun Jun 08 06:02:35 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddCompanyAdmin"
"Check if the user can change the password through the profile settings in the user menu","10659","testChangePassword","suite name","Sun Jun 08 06:05:19 GMT 2025","passed","Sun Jun 08 06:05:29 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"The company info block can be hidden and shown via settings.","5587","testToggleCompanyInfoVisibilityViaSettings","suite name","Sun Jun 08 06:06:13 GMT 2025","passed","Sun Jun 08 06:06:18 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testToggleCompanyInfoVisibilityViaSettings"
"Verify that on the Transactions Page user can see Panel: Date range, Business unit, Currency, Payment method, Status, Amount, Reset filter, Apply data, Download file, Settings.","2431","testVisibilityOfControlPanelElements","suite name","Sun Jun 08 06:11:04 GMT 2025","passed","Sun Jun 08 06:11:06 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testVisibilityOfControlPanelElements"
"Edit Amount","6614","testEditAmount","suite name","Sun Jun 08 06:05:37 GMT 2025","passed","Sun Jun 08 06:05:44 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testEditAmount"
"Verify content of 'Generation Parameters dialog'","5369","testContentOfGenerationParametersDialog","suite name","Sun Jun 08 06:08:45 GMT 2025","passed","Sun Jun 08 06:08:51 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testContentOfGenerationParametersDialog"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","3673","testResetStatus","suite name","Sun Jun 08 06:10:16 GMT 2025","passed","Sun Jun 08 06:10:20 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Verify that the 'Add Acquirer' form opens with the correct header and input fields, and closes correctly.","4385","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly","suite name","Sun Jun 08 06:10:06 GMT 2025","passed","Sun Jun 08 06:10:10 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly"
"Verify validation messages when creating Acquirer with invalid input.","3150","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Sun Jun 08 06:10:34 GMT 2025","passed","Sun Jun 08 06:10:37 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Verify validation messages when creating Acquirer with invalid input.","2984","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Sun Jun 08 06:10:44 GMT 2025","passed","Sun Jun 08 06:10:47 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Download files: PDF, Excel, CSV","5550","testDownloadFiles","suite name","Sun Jun 08 06:05:26 GMT 2025","passed","Sun Jun 08 06:05:31 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Check/uncheck reports columns in the 'Generation Parameters dialog'","10122","testCheckboxesOfGenerationParameters","suite name","Sun Jun 08 06:08:29 GMT 2025","passed","Sun Jun 08 06:08:39 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testCheckboxesOfGenerationParameters"
"Error message is displayed when start date is after end date.","1723","testErrorMessageForReversedDateRange","suite name","Sun Jun 08 06:08:56 GMT 2025","passed","Sun Jun 08 06:08:58 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testErrorMessageForReversedDateRange"
"Check the hiding of parameters by pressing the chevron in Card details section","4259","testCheckTheHidingOfParameters","suite name","Sun Jun 08 06:04:42 GMT 2025","passed","Sun Jun 08 06:04:46 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCheckTheHidingOfParameters"
"The presence of the dropdown options export table data to file","5068","testPresenceOfDownloadFilesOptions","suite name","Sun Jun 08 06:06:54 GMT 2025","passed","Sun Jun 08 06:06:59 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testPresenceOfDownloadFilesOptions"
"User navigate to 'Transactions page' after clicking on 'Transactions' link on the header","2750","testNavigateToTransactionsPage","suite name","Sun Jun 08 06:06:45 GMT 2025","passed","Sun Jun 08 06:06:48 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testNavigateToTransactionsPage"
"Verify validation messages when creating Acquirer with invalid input.","3745","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Sun Jun 08 06:11:13 GMT 2025","passed","Sun Jun 08 06:11:16 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Verify that selecting a 'Rows Per Page' option displays the correct number of rows in the table.","5502","testRowsPerPageSelectionDisplaysCorrectNumberOfRows","suite name","Sun Jun 08 06:13:59 GMT 2025","passed","Sun Jun 08 06:14:04 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageSelectionDisplaysCorrectNumberOfRows"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","4373","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Sun Jun 08 06:04:12 GMT 2025","passed","Sun Jun 08 06:04:17 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Filtering transactions by Card type displays only matching entries in the table.","3142","testFilterByCardType","suite name","Sun Jun 08 06:07:31 GMT 2025","passed","Sun Jun 08 06:07:34 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByCardType"
"Compare number of transactions with selected statuses in the table before and after filter","15543","testFilterByStatus","suite name","Sun Jun 08 06:07:40 GMT 2025","passed","Sun Jun 08 06:07:56 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Error message is displayed when start date is after end date.","991","testErrorMessageForReversedDateRange","suite name","Sun Jun 08 06:07:21 GMT 2025","passed","Sun Jun 08 06:07:22 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testErrorMessageForReversedDateRange"
"Filter acquirers by status.","3107","testFilterAcquirersByStatus","suite name","Sun Jun 08 06:12:59 GMT 2025","passed","Sun Jun 08 06:13:03 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"Create new company admin user under admin","4923","testCreateCompanyAdminUser","suite name","Sun Jun 08 06:03:38 GMT 2025","passed","Sun Jun 08 06:03:43 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAdminUser"
"Unauthenticated users are automatically redirected to the 'Login page'","3328","testUnauthenticatedUserRedirectionToLoginPage","suite name","Sun Jun 08 06:11:51 GMT 2025","passed","Sun Jun 08 06:11:54 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
