"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that an acquirer can be deleted","12093","testDeleteAcquirerMid","suite name","Mon Oct 20 21:43:07 GMT 2025","passed","Mon Oct 20 21:43:19 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDeleteAcquirerMid"
"Unauthenticated users are automatically redirected to the 'Login page'","820","testUnauthenticatedUserRedirectionToLoginPageUnauthenticated","suite name","Mon Oct 20 21:55:51 GMT 2025","passed","Mon Oct 20 21:55:52 GMT 2025","xyz.npgw.test.run.UnauthenticatedLoginPageTest","test name","xyz.npgw.test.run.UnauthenticatedLoginPageTest","testUnauthenticatedUserRedirectionToLoginPageUnauthenticated"
"Verify that changing the order of visible columns in Settings affects the table.","15482","testMoveVisibleColumns","suite name","Mon Oct 20 21:40:41 GMT 2025","failed","Mon Oct 20 21:40:56 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testMoveVisibleColumns"
"Reset Amount Values","0","testResetAmountValues","suite name","Mon Oct 20 21:37:51 GMT 2025","unknown","Mon Oct 20 21:37:51 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetAmountValues"
"Error is displayed when trying to create a company with an already existing name","3426","testAddCompanyWithSameName","suite name","Mon Oct 20 21:48:51 GMT 2025","passed","Mon Oct 20 21:48:55 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testAddCompanyWithSameName"
"Verify that entries can be sorted by Priority, Status, Acquirer and Currencies in Asc and Desc order","29216","testSortEntries","suite name","Mon Oct 20 21:46:12 GMT 2025","passed","Mon Oct 20 21:46:42 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testSortEntries"
"Choose amount popup functionality","5329","testChooseAmountPopUpAsAdmin","suite name","Mon Oct 20 21:52:53 GMT 2025","passed","Mon Oct 20 21:52:58 GMT 2025","xyz.npgw.test.run.AdminTransactionsPageTest","test name","xyz.npgw.test.run.AdminTransactionsPageTest","testChooseAmountPopUpAsAdmin"
"Compare number of transactions with selected statuses in the table before and after filter","34810","testFilterByStatus","suite name","Mon Oct 20 21:39:16 GMT 2025","passed","Mon Oct 20 21:39:51 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Verify Acquirer status 'Active/Inactive' is displayed in column 'Status'","13790","testVerifyAcquirerStatus","suite name","Mon Oct 20 21:41:14 GMT 2025","passed","Mon Oct 20 21:41:28 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVerifyAcquirerStatus"
"Error message when trying to create a company with invalid length and special characters.","2312","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Mon Oct 20 21:49:19 GMT 2025","passed","Mon Oct 20 21:49:21 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Verify, that 'Reset filter' button change 'Card Type' to default value (ALL)","4343","testResetCardTypeAsAdmin","suite name","Mon Oct 20 21:53:17 GMT 2025","passed","Mon Oct 20 21:53:21 GMT 2025","xyz.npgw.test.run.AdminTransactionsPageTest","test name","xyz.npgw.test.run.AdminTransactionsPageTest","testResetCardTypeAsAdmin"
"Priority icons for only one Business unit control","14226","testPriorityIconsDisableForOnlyOneBusinessUnitControl","suite name","Mon Oct 20 21:44:39 GMT 2025","passed","Mon Oct 20 21:44:54 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testPriorityIconsDisableForOnlyOneBusinessUnitControl"
"Refund button is visible only for transactions with status 'SUCCESS' and type 'SALE'","15541","testRefundButtonVisibility","suite name","Mon Oct 20 21:41:13 GMT 2025","passed","Mon Oct 20 21:41:29 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testRefundButtonVisibility"
"Verify Acquirer status 'Active/Inactive' is displayed in column 'Status'","12698","testVerifyAcquirerStatus","suite name","Mon Oct 20 21:41:28 GMT 2025","passed","Mon Oct 20 21:41:41 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVerifyAcquirerStatus"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","5151","testToggleStatusRadioButtonsCorrectly","suite name","Mon Oct 20 21:40:50 GMT 2025","passed","Mon Oct 20 21:40:55 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testToggleStatusRadioButtonsCorrectly"
"Verify, that 'Reset filter' button change 'Status' (two options are checked) to default value ( ALL)","1","testResetMultiStatusAsAdmin","suite name","Mon Oct 20 21:37:51 GMT 2025","unknown","Mon Oct 20 21:37:51 GMT 2025","xyz.npgw.test.run.AdminTransactionsPageTest","test name","xyz.npgw.test.run.AdminTransactionsPageTest","testResetMultiStatusAsAdmin"
"The transaction table data on the UI matches the exported CSV file data.","34563","testTransactionTableMatchesDownloadedCsv","suite name","Mon Oct 20 21:42:36 GMT 2025","passed","Mon Oct 20 21:43:10 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTransactionTableMatchesDownloadedCsv"
"Cancel an authorized transaction and verify the updated status in table and details dialog","31081","testCancelAuthorizedTransaction","suite name","Mon Oct 20 21:56:16 GMT 2025","passed","Mon Oct 20 21:56:47 GMT 2025","xyz.npgw.test.run.TransactionFlowTest","test name","xyz.npgw.test.run.TransactionFlowTest","testCancelAuthorizedTransaction"
"Verify Minimum and Maximum Password Length Restrictions (negative)","2509","testPasswordLengthRestrictionsOnChange","suite name","Mon Oct 20 21:52:08 GMT 2025","passed","Mon Oct 20 21:52:11 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Verify that the user can switch to the light theme","2447","testLightColorThemeSwitch","suite name","Mon Oct 20 21:51:56 GMT 2025","passed","Mon Oct 20 21:51:59 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLightColorThemeSwitch"
"Verify, that 'Reset filter' button change 'Amount' to default","3444","testResetAmountAsAdmin","suite name","Mon Oct 20 21:53:12 GMT 2025","passed","Mon Oct 20 21:53:16 GMT 2025","xyz.npgw.test.run.AdminTransactionsPageTest","test name","xyz.npgw.test.run.AdminTransactionsPageTest","testResetAmountAsAdmin"
"'Reset filter' button resets the 'Status' filter to 'All' and clears the selected company","3288","testResetFilterAsAdmin","suite name","Mon Oct 20 21:54:56 GMT 2025","passed","Mon Oct 20 21:54:59 GMT 2025","xyz.npgw.test.run.AdminTeamPageTest","test name","xyz.npgw.test.run.AdminTeamPageTest","testResetFilterAsAdmin"
"Verify the error message when attempting to create a Fraud Control with the existing name","7766","testErrorMessageForExistingControlName","suite name","Mon Oct 20 21:44:04 GMT 2025","passed","Mon Oct 20 21:44:12 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testErrorMessageForExistingControlName"
"Verify default filter state was applied once reset","2761","testResetAppliedFilter","suite name","Mon Oct 20 21:49:24 GMT 2025","passed","Mon Oct 20 21:49:27 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testResetAppliedFilter"
"Check if the user can change the password through the profile settings in the user menu","7906","testChangePassword","suite name","Mon Oct 20 21:56:33 GMT 2025","passed","Mon Oct 20 21:56:41 GMT 2025","xyz.npgw.test.run.HeaderLogoutTest","test name","xyz.npgw.test.run.HeaderLogoutTest","testChangePassword"
"Error message when trying to create a company with invalid length and special characters.","2329","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Mon Oct 20 21:49:16 GMT 2025","passed","Mon Oct 20 21:49:18 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Verify text content for Header and Main body on 'Connect control' dialog","9667","testVerifyWarningModalWindowConnectControlTable","suite name","Mon Oct 20 21:45:40 GMT 2025","passed","Mon Oct 20 21:45:50 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testVerifyWarningModalWindowConnectControlTable"
"All key chart elements are correctly displayed","0","testVisibleChartElementsAreDisplayedCorrectlyAsTestUser","suite name","Mon Oct 20 21:37:51 GMT 2025","unknown","Mon Oct 20 21:37:51 GMT 2025","xyz.npgw.test.run.TestUserDashboardPageTest","test name","xyz.npgw.test.run.TestUserDashboardPageTest","testVisibleChartElementsAreDisplayedCorrectlyAsTestUser"
"Verify, that 'Reset filter' button change 'Currency' to default value (ALL)","6187","testResetCurrencyAsAdmin","suite name","Mon Oct 20 21:53:22 GMT 2025","passed","Mon Oct 20 21:53:28 GMT 2025","xyz.npgw.test.run.AdminTransactionsPageTest","test name","xyz.npgw.test.run.AdminTransactionsPageTest","testResetCurrencyAsAdmin"
"Error is displayed when trying to create a company with special characters in the name.","2340","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","suite name","Mon Oct 20 21:49:21 GMT 2025","passed","Mon Oct 20 21:49:24 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Verify, that 'Reset filter' button change 'Card Type' to default value (ALL)","5084","testResetCardTypeAsUser","suite name","Mon Oct 20 21:54:10 GMT 2025","passed","Mon Oct 20 21:54:15 GMT 2025","xyz.npgw.test.run.UserTransactionsPageTest","test name","xyz.npgw.test.run.UserTransactionsPageTest","testResetCardTypeAsUser"
"Verify that the color theme matching with the default browser theme","366","testDefaultThemeMatching","suite name","Mon Oct 20 21:51:55 GMT 2025","passed","Mon Oct 20 21:51:55 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDefaultThemeMatching"
"Verify that on the Transactions Page user can see Panel: Company Business unit, Date range, Currency, Card type, Status, Trx Ids, Amount, Reset filter, Apply data, Download file, Settings.","1187","testVisibilityOfControlPanelElements","suite name","Mon Oct 20 21:50:31 GMT 2025","passed","Mon Oct 20 21:50:33 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testVisibilityOfControlPanelElements"
"User navigate to 'Dashboard page' after login","561","testNavigateToDashboardAfterLoginAsTestUser","suite name","Mon Oct 20 21:55:14 GMT 2025","passed","Mon Oct 20 21:55:14 GMT 2025","xyz.npgw.test.run.TestUserDashboardPageTest","test name","xyz.npgw.test.run.TestUserDashboardPageTest","testNavigateToDashboardAfterLoginAsTestUser"
"For Admin : contents of Tooltips, that appear after hovering on the icon-buttons, are correct","18141","testTeamTooltipsContentAsAdmin","suite name","Mon Oct 20 21:55:12 GMT 2025","passed","Mon Oct 20 21:55:30 GMT 2025","xyz.npgw.test.run.AdminTeamPageTest","test name","xyz.npgw.test.run.AdminTeamPageTest","testTeamTooltipsContentAsAdmin"
"Verify text content for Header and Main body on 'Change business unit control activity' dialog","10359","testVerifyWarningModalWindowChangeActivityForBusinessUnitControlTable","suite name","Mon Oct 20 21:47:36 GMT 2025","passed","Mon Oct 20 21:47:47 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testVerifyWarningModalWindowChangeActivityForBusinessUnitControlTable"
"Verify that company cannot be deleted if there are users assigned to it","11765","testCannotDeleteCompanyWithAssignedUser","suite name","Mon Oct 20 21:48:55 GMT 2025","passed","Mon Oct 20 21:49:07 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testCannotDeleteCompanyWithAssignedUser"
"Verify, that 'Reset filter' clean 'Company' input field","2336","testResetCompany","suite name","Mon Oct 20 21:49:49 GMT 2025","passed","Mon Oct 20 21:49:51 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCompany"
"'Reset' button clears selected filter values and resets them to default.","8220","testResetFilter","suite name","Mon Oct 20 21:39:31 GMT 2025","passed","Mon Oct 20 21:39:40 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testResetFilter"
"The 'Currency' dropdown toggles and contains options","2020","testOpenCurrencyDropdown","suite name","Mon Oct 20 21:45:35 GMT 2025","passed","Mon Oct 20 21:45:37 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testOpenCurrencyDropdown"
"Verify company admin can be deleted by another company admin","0","testDeleteCompanyAdminAsAdmin","suite name","Mon Oct 20 21:37:51 GMT 2025","unknown","Mon Oct 20 21:37:51 GMT 2025","xyz.npgw.test.run.AdminTeamPageTest","test name","xyz.npgw.test.run.AdminTeamPageTest","testDeleteCompanyAdminAsAdmin"
"Verify, that 'Reset filter' button change 'Status' (two options are checked) to default value ( ALL)","0","testResetMultiStatus","suite name","Mon Oct 20 21:37:51 GMT 2025","unknown","Mon Oct 20 21:37:51 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetMultiStatus"
"Check that Logo in header contains text 'NPGW' and image","646","testLogoContainsTextAndImage","suite name","Mon Oct 20 21:52:00 GMT 2025","passed","Mon Oct 20 21:52:00 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogoContainsTextAndImage"
"Verify that the Company admin can see all the company's business units in the Business unit dropdown list","1154","testTheVisibilityOfTheAvailableBusinessUnitOptionsAsAdmin","suite name","Mon Oct 20 21:53:46 GMT 2025","passed","Mon Oct 20 21:53:47 GMT 2025","xyz.npgw.test.run.AdminTransactionsPageTest","test name","xyz.npgw.test.run.AdminTransactionsPageTest","testTheVisibilityOfTheAvailableBusinessUnitOptionsAsAdmin"
"Validates successful company creation and correct field persistence.","9656","testAddCompany","suite name","Mon Oct 20 21:48:31 GMT 2025","passed","Mon Oct 20 21:48:40 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testAddCompany"
"Verify error appears when creating an Acquirer with a duplicate name.","9985","testVerifyErrorOnCreatingAcquirerWithDuplicateName","suite name","Mon Oct 20 21:42:37 GMT 2025","passed","Mon Oct 20 21:42:47 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVerifyErrorOnCreatingAcquirerWithDuplicateName"
"The transaction table data on the UI matches the exported Excel file data.","27471","testTransactionTableMatchesDownloadedExcel","suite name","Mon Oct 20 21:43:20 GMT 2025","passed","Mon Oct 20 21:43:47 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTransactionTableMatchesDownloadedExcel"
"Add new company admin under super admin","6973","testAddCompanyAdmin","suite name","Mon Oct 20 21:45:05 GMT 2025","passed","Mon Oct 20 21:45:12 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddCompanyAdmin"
"Activate Fraud Control added to Business Unit and Deactivate Fraud Control added to Business Unit","38002","testChangeControlActivityForFraudControlAddedToBusinessUnit","suite name","Mon Oct 20 21:41:50 GMT 2025","passed","Mon Oct 20 21:42:28 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testChangeControlActivityForFraudControlAddedToBusinessUnit"
"Verify,Control name is immutable","5298","testNotEditControlName","suite name","Mon Oct 20 21:47:18 GMT 2025","passed","Mon Oct 20 21:47:23 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testNotEditControlName"
"Add new company admin as company admin","5393","testAddCompanyAdminAsAdmin","suite name","Mon Oct 20 21:47:06 GMT 2025","passed","Mon Oct 20 21:47:12 GMT 2025","xyz.npgw.test.run.AdminTeamPageTest","test name","xyz.npgw.test.run.AdminTeamPageTest","testAddCompanyAdminAsAdmin"
"Delete Fraud Control with Cancel buttonDelete Fraud Control with 'Cross'Delete Fraud Control with ESC","12335","testCancelDeletingFraudControl","suite name","Mon Oct 20 21:46:29 GMT 2025","passed","Mon Oct 20 21:46:41 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testCancelDeletingFraudControl"
"Filtering transactions by Currency","17408","testFilterTransactionsByCurrency","suite name","Mon Oct 20 21:40:11 GMT 2025","passed","Mon Oct 20 21:40:28 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByCurrency"
"Verify that user can see 'Card type' options","1564","testTheVisibilityOfTheCardTypeOptionsAsUser","suite name","Mon Oct 20 21:54:54 GMT 2025","passed","Mon Oct 20 21:54:55 GMT 2025","xyz.npgw.test.run.UserTransactionsPageTest","test name","xyz.npgw.test.run.UserTransactionsPageTest","testTheVisibilityOfTheCardTypeOptionsAsUser"
"Verify Minimum and Maximum Password Length Restrictions (negative)","2260","testPasswordLengthRestrictionsOnChange","suite name","Mon Oct 20 21:52:01 GMT 2025","passed","Mon Oct 20 21:52:04 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"---","242687","testCreateTransactions","suite name","Mon Oct 20 21:47:51 GMT 2025","passed","Mon Oct 20 21:51:54 GMT 2025","xyz.npgw.test.run.AdminTeamPageTest","test name","xyz.npgw.test.run.AdminTeamPageTest","testCreateTransactions"
"Check if the user can change the password through the profile settings in the user menu","6829","testChangePassword","suite name","Mon Oct 20 21:56:16 GMT 2025","passed","Mon Oct 20 21:56:23 GMT 2025","xyz.npgw.test.run.HeaderLogoutTest","test name","xyz.npgw.test.run.HeaderLogoutTest","testChangePassword"
"The transaction table data on the UI matches the exported PDF file data.","42609","testTransactionTableMatchesDownloadedPdf","suite name","Mon Oct 20 21:43:53 GMT 2025","passed","Mon Oct 20 21:44:36 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTransactionTableMatchesDownloadedPdf"
"Choose amount popup functionality","3973","testChooseAmountPopUpAsUser","suite name","Mon Oct 20 21:53:53 GMT 2025","passed","Mon Oct 20 21:53:57 GMT 2025","xyz.npgw.test.run.UserTransactionsPageTest","test name","xyz.npgw.test.run.UserTransactionsPageTest","testChooseAmountPopUpAsUser"
"Verify that company cannot be deleted if there are associated business units","5199","testCannotDeleteCompanyWithAssociatedBusinessUnit","suite name","Mon Oct 20 21:50:02 GMT 2025","passed","Mon Oct 20 21:50:07 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testCannotDeleteCompanyWithAssociatedBusinessUnit"
"Create button is disabled if nothing is selected","3916","testCreateButtonIsDisabledByDefault","suite name","Mon Oct 20 21:56:12 GMT 2025","passed","Mon Oct 20 21:56:16 GMT 2025","xyz.npgw.test.run.TransactionManagementPageTest","test name","xyz.npgw.test.run.TransactionManagementPageTest","testCreateButtonIsDisabledByDefault"
"Verify that the 'Entity name' field except (&), (-), (,), (.), ('), ( ) symbols","9030","testAllowedSpecialSymbolsInEntityName","suite name","Mon Oct 20 21:38:25 GMT 2025","passed","Mon Oct 20 21:38:34 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testAllowedSpecialSymbolsInEntityName"
"Verify Reset filter cleans all the filters applied","18414","testResetAllTheFilters","suite name","Mon Oct 20 21:45:38 GMT 2025","passed","Mon Oct 20 21:45:57 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testResetAllTheFilters"
"Verify, that 'Reset filter' button change 'Status' (two options are checked) to default value ( ALL)","1","testResetMultiStatusAsUser","suite name","Mon Oct 20 21:37:51 GMT 2025","unknown","Mon Oct 20 21:37:51 GMT 2025","xyz.npgw.test.run.UserTransactionsPageTest","test name","xyz.npgw.test.run.UserTransactionsPageTest","testResetMultiStatusAsUser"
"Error message 'From should be lesser than To' appears","1704","testErrorMessageByAmountAsUser","suite name","Mon Oct 20 21:54:02 GMT 2025","passed","Mon Oct 20 21:54:04 GMT 2025","xyz.npgw.test.run.UserTransactionsPageTest","test name","xyz.npgw.test.run.UserTransactionsPageTest","testErrorMessageByAmountAsUser"
"Deactivate user by 'Change user activity button' and verify status change","15100","testDeactivateUserViaChangeUserActivityButton","suite name","Mon Oct 20 21:46:31 GMT 2025","passed","Mon Oct 20 21:46:46 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateUserViaChangeUserActivityButton"
"Verify full lists of column headers in table and visible columns from Settings","6951","testCheckUncheckAllVisibleColumns","suite name","Mon Oct 20 21:38:07 GMT 2025","passed","Mon Oct 20 21:38:14 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCheckUncheckAllVisibleColumns"
"Add a new user and verify that all fields, statuses, and icons are correctly displayed.","10482","testAddCompanyAnalyst","suite name","Mon Oct 20 21:45:17 GMT 2025","passed","Mon Oct 20 21:45:27 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddCompanyAnalyst"
"Add Fraud Control to Business Unit (No Fraud Control)Add Fraud Control to Business Unit (Business unit has Fraud Control)","24950","testAddFraudControlToBusinessUnit","suite name","Mon Oct 20 21:39:04 GMT 2025","passed","Mon Oct 20 21:39:29 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testAddFraudControlToBusinessUnit"
"Check that click on Logo return user to the dashboard page from other pages","1877","testClickLogoReturnToDashboardPage","suite name","Mon Oct 20 21:51:49 GMT 2025","passed","Mon Oct 20 21:51:51 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testClickLogoReturnToDashboardPage"
"Status filter correctly displays users with 'Active' or 'Inactive' status","10990","testStatusFilterDisplaysCorrectUsersAsAdmin","suite name","Mon Oct 20 21:55:00 GMT 2025","passed","Mon Oct 20 21:55:11 GMT 2025","xyz.npgw.test.run.AdminTeamPageTest","test name","xyz.npgw.test.run.AdminTeamPageTest","testStatusFilterDisplaysCorrectUsersAsAdmin"
"Verify that the error message is displayed if 'Entity name' contains not allowed special symbol","6861","testErrorMessageForNotAllowedSymbolsInEntityName","suite name","Mon Oct 20 21:39:08 GMT 2025","passed","Mon Oct 20 21:39:15 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testErrorMessageForNotAllowedSymbolsInEntityName"
"Check/Uncheck Visible columns in the Settings and verify table column headers","34495","testCheckUncheckOneVisibleColumn","suite name","Mon Oct 20 21:38:15 GMT 2025","passed","Mon Oct 20 21:38:49 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCheckUncheckOneVisibleColumn"
"The 'Status' dropdown toggles and contains options All, Active, Inactive.","3675","testVerifyStatusDropdownContainsAllOptions","suite name","Mon Oct 20 21:41:42 GMT 2025","passed","Mon Oct 20 21:41:46 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVerifyStatusDropdownContainsAllOptions"
