"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Error is displayed when trying to create a company with special characters in the name.","2392","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","suite name","Mon Oct 20 22:45:47 GMT 2025","passed","Mon Oct 20 22:45:50 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Correct transaction summary is displayed on Dashboard page","7367","testTransactionSummaryAsTestAdmin","suite name","Mon Oct 20 22:51:48 GMT 2025","passed","Mon Oct 20 22:51:55 GMT 2025","xyz.npgw.test.run.TestAdminDashboardPageTest","test name","xyz.npgw.test.run.TestAdminDashboardPageTest","testTransactionSummaryAsTestAdmin"
"Verify the 'Control name' field is mandatory and marked with '*'","3645","testControlNameIsMandatory","suite name","Mon Oct 20 22:39:24 GMT 2025","passed","Mon Oct 20 22:39:27 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testControlNameIsMandatory"
"Verify, that the data in Transaction Details Dialog corresponds to the data in Transactions table","10059","testDataMatching","suite name","Mon Oct 20 22:49:17 GMT 2025","passed","Mon Oct 20 22:49:27 GMT 2025","xyz.npgw.test.run.TransactionDetailsTest","test name","xyz.npgw.test.run.TransactionDetailsTest","testDataMatching"
"Verify that entries can be sorted by Priority, Status, Acquirer and Currencies in Asc and Desc order","30429","testSortEntries","suite name","Mon Oct 20 22:42:52 GMT 2025","passed","Mon Oct 20 22:43:22 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testSortEntries"
"Delete Inactive Fraud Control not added to Business Unit","8348","testDeleteInactiveFraudControlNotAddedToBusinessUnit","suite name","Mon Oct 20 22:40:19 GMT 2025","passed","Mon Oct 20 22:40:28 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testDeleteInactiveFraudControlNotAddedToBusinessUnit"
"Check if the user can change the password through the profile settings in the user menu","5796","testChangePassword","suite name","Mon Oct 20 22:52:00 GMT 2025","passed","Mon Oct 20 22:52:06 GMT 2025","xyz.npgw.test.run.HeaderLogoutTest","test name","xyz.npgw.test.run.HeaderLogoutTest","testChangePassword"
"Choose amount popup functionality","5377","testChooseAmountPopUpAsAdmin","suite name","Mon Oct 20 22:49:01 GMT 2025","passed","Mon Oct 20 22:49:07 GMT 2025","xyz.npgw.test.run.AdminTransactionsPageTest","test name","xyz.npgw.test.run.AdminTransactionsPageTest","testChooseAmountPopUpAsAdmin"
"Error message 'From should be lesser than To' appears","2836","testErrorMessageByAmountAsAdmin","suite name","Mon Oct 20 22:49:13 GMT 2025","passed","Mon Oct 20 22:49:16 GMT 2025","xyz.npgw.test.run.AdminTransactionsPageTest","test name","xyz.npgw.test.run.AdminTransactionsPageTest","testErrorMessageByAmountAsAdmin"
"'Reset' button clears selected filter values and resets them to default.","8639","testResetFilter","suite name","Mon Oct 20 22:36:06 GMT 2025","passed","Mon Oct 20 22:36:14 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testResetFilter"
"Verify that all elements of dialog are displayed properly","5804","testElementsOfEditBusinessUnitDialog","suite name","Mon Oct 20 22:45:34 GMT 2025","passed","Mon Oct 20 22:45:39 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testElementsOfEditBusinessUnitDialog"
"User navigate to 'Dashboard page' after login","875","testNavigateToDashboardAfterLoginAsTestUser","suite name","Mon Oct 20 22:51:26 GMT 2025","passed","Mon Oct 20 22:51:27 GMT 2025","xyz.npgw.test.run.TestUserDashboardPageTest","test name","xyz.npgw.test.run.TestUserDashboardPageTest","testNavigateToDashboardAfterLoginAsTestUser"
"Create and deactivate company analyst as super admin","23005","testCreateCompanyAnalystAndDeactivate","suite name","Mon Oct 20 22:47:15 GMT 2025","passed","Mon Oct 20 22:47:38 GMT 2025","xyz.npgw.test.run.TeamPageLogoutTest","test name","xyz.npgw.test.run.TeamPageLogoutTest","testCreateCompanyAnalystAndDeactivate"
"Deactivate Fraud Control with Cancel buttonDeactivate Fraud Control with 'Cross'Deactivate Fraud Control with ESC","13679","testCancelDeactivationFraudControl","suite name","Mon Oct 20 22:42:51 GMT 2025","passed","Mon Oct 20 22:43:05 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testCancelDeactivationFraudControl"
"Search by NPGW reference within Add adjustment dialog and check placeholders","14285","testPlaceholdersAndSearchNpgwInAddAdjustment","suite name","Mon Oct 20 22:52:18 GMT 2025","passed","Mon Oct 20 22:52:33 GMT 2025","xyz.npgw.test.run.TransactionManagementPageTest","test name","xyz.npgw.test.run.TransactionManagementPageTest","testPlaceholdersAndSearchNpgwInAddAdjustment"
"Deactivate user by 'Change user activity button' and verify status change","14910","testDeactivateUserViaChangeUserActivityButton","suite name","Mon Oct 20 22:43:11 GMT 2025","passed","Mon Oct 20 22:43:26 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateUserViaChangeUserActivityButton"
"Check that selecting a company populates the 'Business units list', and when no company is selected, the list is empty with 'No items.'","5398","testBusinessUnitsListUpdatesOnCompanySelection","suite name","Mon Oct 20 22:40:41 GMT 2025","passed","Mon Oct 20 22:40:47 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testBusinessUnitsListUpdatesOnCompanySelection"
"Verify that users can be sorted in reverse alphabetical order","3505","testCheckSortingListOfUsersReverseAsAdmin","suite name","Mon Oct 20 22:44:16 GMT 2025","passed","Mon Oct 20 22:44:19 GMT 2025","xyz.npgw.test.run.AdminTeamPageTest","test name","xyz.npgw.test.run.AdminTeamPageTest","testCheckSortingListOfUsersReverseAsAdmin"
"Filter acquirers by status.","5722","testFilterAcquirersByStatus","suite name","Mon Oct 20 22:35:47 GMT 2025","passed","Mon Oct 20 22:35:52 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","11954","testRetainCurrencyWhenReSelectingSameOption","suite name","Mon Oct 20 22:42:39 GMT 2025","passed","Mon Oct 20 22:42:51 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Verify that business unit cannot be deleted if there are users associated with it","5043","testDeletingBusinessUnitWithUsersFailsWithError","suite name","Mon Oct 20 22:45:04 GMT 2025","passed","Mon Oct 20 22:45:09 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeletingBusinessUnitWithUsersFailsWithError"
"Verify that an acquirer can be deleted","11441","testDeleteAcquirerMid","suite name","Mon Oct 20 22:39:46 GMT 2025","passed","Mon Oct 20 22:39:57 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDeleteAcquirerMid"
"Refund button is visible only for transactions with status 'SUCCESS' and type 'SALE'","17179","testRefundButtonVisibility","suite name","Mon Oct 20 22:37:42 GMT 2025","passed","Mon Oct 20 22:37:59 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testRefundButtonVisibility"
"Edit Fraud Control with Cancel buttonEdit Fraud Control with 'Cross'Edit Fraud Control with ESC","11399","testCancelEditingFraudControl","suite name","Mon Oct 20 22:43:20 GMT 2025","passed","Mon Oct 20 22:43:32 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testCancelEditingFraudControl"
"Add Fraud Control to Business Unit (No Fraud Control)Add Fraud Control to Business Unit (Business unit has Fraud Control)","26969","testAddFraudControlToBusinessUnit","suite name","Mon Oct 20 22:35:16 GMT 2025","passed","Mon Oct 20 22:35:43 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testAddFraudControlToBusinessUnit"
"Verify, that 'Reset filter' button change 'Currency' to default value (ALL)","6663","testResetCurrencyAsAdmin","suite name","Mon Oct 20 22:49:31 GMT 2025","passed","Mon Oct 20 22:49:37 GMT 2025","xyz.npgw.test.run.AdminTransactionsPageTest","test name","xyz.npgw.test.run.AdminTransactionsPageTest","testResetCurrencyAsAdmin"
"Verify, that 'Reset filter' button change 'Amount' to default","2515","testResetAmount","suite name","Mon Oct 20 22:46:19 GMT 2025","passed","Mon Oct 20 22:46:22 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetAmount"
"Move merchant-acquirer down/up to reduce/increase their priority","23612","testMoveMerchantAcquirerDownAndUpButtons","suite name","Mon Oct 20 22:41:50 GMT 2025","passed","Mon Oct 20 22:42:13 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testMoveMerchantAcquirerDownAndUpButtons"
"Check after clicking on Transactions user redirected to Transactions page","1296","testTransactionsLink","suite name","Mon Oct 20 22:48:39 GMT 2025","passed","Mon Oct 20 22:48:40 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testTransactionsLink"
"Verify, that 'Reset filter' button change 'Card Type' to default value (ALL)","3323","testResetCardType","suite name","Mon Oct 20 22:46:27 GMT 2025","passed","Mon Oct 20 22:46:30 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCardType"
"Filtering transactions by Currency","17550","testFilterTransactionsByCurrency","suite name","Mon Oct 20 22:36:34 GMT 2025","passed","Mon Oct 20 22:36:52 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByCurrency"
"The company info block can be hidden and shown via settings.","3903","testToggleCompanyInfoVisibilityViaSettings","suite name","Mon Oct 20 22:45:54 GMT 2025","passed","Mon Oct 20 22:45:58 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testToggleCompanyInfoVisibilityViaSettings"
"User navigate to 'Transactions page' after clicking on 'Transactions' link on the header","1813","testNavigateToTransactionsPageAsAdmin","suite name","Mon Oct 20 22:49:17 GMT 2025","passed","Mon Oct 20 22:49:19 GMT 2025","xyz.npgw.test.run.AdminTransactionsPageTest","test name","xyz.npgw.test.run.AdminTransactionsPageTest","testNavigateToTransactionsPageAsAdmin"
"Correct transaction summary mock data is displayed on Dashboard page","0","testTransactionSummaryMock","suite name","Mon Oct 20 22:34:06 GMT 2025","unknown","Mon Oct 20 22:34:06 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testTransactionSummaryMock"
"'Reset filter' button resets the 'Status' filter to 'All' and clears the selected company","6958","testResetFilter","suite name","Mon Oct 20 22:43:58 GMT 2025","passed","Mon Oct 20 22:44:04 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetFilter"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","3548","testToggleStatusRadioButtonsCorrectly","suite name","Mon Oct 20 22:37:20 GMT 2025","passed","Mon Oct 20 22:37:24 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testToggleStatusRadioButtonsCorrectly"
"Check password policy validation error messages when changing password in user menu","14439","testChangePasswordValidationMessages","suite name","Mon Oct 20 22:47:27 GMT 2025","passed","Mon Oct 20 22:47:41 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"Priority icons for only one Business unit control","15869","testPriorityIconsDisableForOnlyOneBusinessUnitControl","suite name","Mon Oct 20 22:41:11 GMT 2025","passed","Mon Oct 20 22:41:27 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testPriorityIconsDisableForOnlyOneBusinessUnitControl"
"Add Inactive Fraud Control","8331","testAddInactiveFraudControl","suite name","Mon Oct 20 22:35:44 GMT 2025","passed","Mon Oct 20 22:35:52 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testAddInactiveFraudControl"
"Verify text content for Header and Main body on 'Change control activity' dialog","8184","testVerifyWarningModalWindowChangeActivityForControlTable","suite name","Mon Oct 20 22:44:25 GMT 2025","passed","Mon Oct 20 22:44:33 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testVerifyWarningModalWindowChangeActivityForControlTable"
"Adding a user with an existing email address results in an error message.","10373","testAddUserWithExistingEmailAsAdmin","suite name","Mon Oct 20 22:44:00 GMT 2025","passed","Mon Oct 20 22:44:10 GMT 2025","xyz.npgw.test.run.AdminTeamPageTest","test name","xyz.npgw.test.run.AdminTeamPageTest","testAddUserWithExistingEmailAsAdmin"
"Unauthenticated users are automatically redirected to the 'Login page'","373","testUnauthenticatedUserRedirectionToLoginPageUnauthenticated","suite name","Mon Oct 20 22:51:57 GMT 2025","passed","Mon Oct 20 22:51:58 GMT 2025","xyz.npgw.test.run.UnauthenticatedLoginPageTest","test name","xyz.npgw.test.run.UnauthenticatedLoginPageTest","testUnauthenticatedUserRedirectionToLoginPageUnauthenticated"
"Verify system admin can be deleted","7080","testDeleteSystemAdmin","suite name","Mon Oct 20 22:44:56 GMT 2025","passed","Mon Oct 20 22:45:03 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeleteSystemAdmin"
"Add a new company analyst as company admin and verify all fields, statuses, and icons","8382","testAddCompanyAnalystAsAdmin","suite name","Mon Oct 20 22:43:50 GMT 2025","passed","Mon Oct 20 22:43:58 GMT 2025","xyz.npgw.test.run.AdminTeamPageTest","test name","xyz.npgw.test.run.AdminTeamPageTest","testAddCompanyAnalystAsAdmin"
"Add Fraud Control to Business Unit with Cancel buttonAdd Fraud Control to Business Unit with 'Cross'Add Fraud Control to Business Unit with ESC","18102","testCancelAddingFraudControlToBusinessUnit","suite name","Mon Oct 20 22:42:32 GMT 2025","passed","Mon Oct 20 22:42:50 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testCancelAddingFraudControlToBusinessUnit"
"'Reset filter' clears selected options to default","4280","testResetFilterAsTestUser","suite name","Mon Oct 20 22:51:28 GMT 2025","passed","Mon Oct 20 22:51:32 GMT 2025","xyz.npgw.test.run.TestUserDashboardPageTest","test name","xyz.npgw.test.run.TestUserDashboardPageTest","testResetFilterAsTestUser"
"Reset Amount Values","0","testResetAmountValues","suite name","Mon Oct 20 22:34:06 GMT 2025","unknown","Mon Oct 20 22:34:06 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetAmountValues"
"Verify that user can see 'Card type' options","1456","testTheVisibilityOfTheCardTypeOptionsAsAdmin","suite name","Mon Oct 20 22:50:07 GMT 2025","passed","Mon Oct 20 22:50:09 GMT 2025","xyz.npgw.test.run.AdminTransactionsPageTest","test name","xyz.npgw.test.run.AdminTransactionsPageTest","testTheVisibilityOfTheCardTypeOptionsAsAdmin"
"Reset Amount Values","0","testResetAmountValuesAsAdmin","suite name","Mon Oct 20 22:34:06 GMT 2025","unknown","Mon Oct 20 22:34:06 GMT 2025","xyz.npgw.test.run.AdminTransactionsPageTest","test name","xyz.npgw.test.run.AdminTransactionsPageTest","testResetAmountValuesAsAdmin"
"Verify the error message when attempting to create a Fraud Control with the existing name","9436","testErrorMessageForExistingControlName","suite name","Mon Oct 20 22:40:29 GMT 2025","passed","Mon Oct 20 22:40:39 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testErrorMessageForExistingControlName"
"Correct merchant ID is sent to the server","1502","testCheckMerchantIdAsTestAdmin","suite name","Mon Oct 20 22:51:39 GMT 2025","passed","Mon Oct 20 22:51:40 GMT 2025","xyz.npgw.test.run.TestAdminDashboardPageTest","test name","xyz.npgw.test.run.TestAdminDashboardPageTest","testCheckMerchantIdAsTestAdmin"
"Verify that selecting a 'Rows per page' option displays the correct number of rows in the table.","0","testRowsPerPageSelectionDisplaysCorrectNumberOfRows","suite name","Mon Oct 20 22:34:06 GMT 2025","unknown","Mon Oct 20 22:34:06 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageSelectionDisplaysCorrectNumberOfRows"
"Verify that business unit can be deleted","6472","testDeleteBusinessUnit","suite name","Mon Oct 20 22:46:33 GMT 2025","passed","Mon Oct 20 22:46:39 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testDeleteBusinessUnit"
"Verify, that 'Reset filter' button change 'Card Type' to default value (ALL)","4791","testResetCardTypeAsAdmin","suite name","Mon Oct 20 22:49:25 GMT 2025","passed","Mon Oct 20 22:49:30 GMT 2025","xyz.npgw.test.run.AdminTransactionsPageTest","test name","xyz.npgw.test.run.AdminTransactionsPageTest","testResetCardTypeAsAdmin"
"Add new company admin under super admin","7092","testAddCompanyAdmin","suite name","Mon Oct 20 22:41:50 GMT 2025","passed","Mon Oct 20 22:41:57 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddCompanyAdmin"
"Verify, that date picker contains default value before and after reset filter","2747","testResetDataAsTestUser","suite name","Mon Oct 20 22:50:57 GMT 2025","passed","Mon Oct 20 22:50:59 GMT 2025","xyz.npgw.test.run.UserTransactionsPageTest","test name","xyz.npgw.test.run.UserTransactionsPageTest","testResetDataAsTestUser"
"Verify that users can be sorted in reverse alphabetical order","4391","testCheckSortingListOfUsersReverse","suite name","Mon Oct 20 22:42:36 GMT 2025","passed","Mon Oct 20 22:42:40 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCheckSortingListOfUsersReverse"
"User navigate to 'Transactions page' after clicking on 'Transactions' link on the header","1474","testNavigateToTransactionsPage","suite name","Mon Oct 20 22:45:59 GMT 2025","passed","Mon Oct 20 22:46:01 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testNavigateToTransactionsPage"
"Choose amount popup functionality","4179","testChooseAmountPopUp","suite name","Mon Oct 20 22:45:37 GMT 2025","passed","Mon Oct 20 22:45:41 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testChooseAmountPopUp"
"Verify, that 'Reset filter' button change 'Currency' to default value (ALL)","7113","testResetCurrencyAsUser","suite name","Mon Oct 20 22:50:48 GMT 2025","passed","Mon Oct 20 22:50:55 GMT 2025","xyz.npgw.test.run.UserTransactionsPageTest","test name","xyz.npgw.test.run.UserTransactionsPageTest","testResetCurrencyAsUser"
"Tooltips for available actions check","5968","testTooltipsForAcquirersTable","suite name","Mon Oct 20 22:37:24 GMT 2025","passed","Mon Oct 20 22:37:30 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testTooltipsForAcquirersTable"
"Status filter correctly displays users with 'Active' or 'Inactive' status","16038","testStatusFilterDisplaysCorrectUsersAsAdmin","suite name","Mon Oct 20 22:50:53 GMT 2025","passed","Mon Oct 20 22:51:09 GMT 2025","xyz.npgw.test.run.AdminTeamPageTest","test name","xyz.npgw.test.run.AdminTeamPageTest","testStatusFilterDisplaysCorrectUsersAsAdmin"
"Error message when trying to create a company with invalid length and special characters.","3044","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Mon Oct 20 22:45:40 GMT 2025","passed","Mon Oct 20 22:45:43 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Verify Reset filter cleans all the filters applied","18541","testResetAllTheFilters","suite name","Mon Oct 20 22:42:18 GMT 2025","passed","Mon Oct 20 22:42:37 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testResetAllTheFilters"
"Reset company analyst password as company admin","13968","testResetPasswordForCompanyAnalystAsAdmin","suite name","Mon Oct 20 22:48:29 GMT 2025","passed","Mon Oct 20 22:48:43 GMT 2025","xyz.npgw.test.run.TeamPageLogoutTest","test name","xyz.npgw.test.run.TeamPageLogoutTest","testResetPasswordForCompanyAnalystAsAdmin"
"Reset company analyst password as super admin","13207","testResetPasswordForCompanyAnalyst","suite name","Mon Oct 20 22:48:12 GMT 2025","passed","Mon Oct 20 22:48:26 GMT 2025","xyz.npgw.test.run.TeamPageLogoutTest","test name","xyz.npgw.test.run.TeamPageLogoutTest","testResetPasswordForCompanyAnalyst"
"Verify, that 'Reset filter' button change 'Status' to default value (ALL)","16569","testResetStatusAsAdmin","suite name","Mon Oct 20 22:49:43 GMT 2025","passed","Mon Oct 20 22:49:59 GMT 2025","xyz.npgw.test.run.AdminTransactionsPageTest","test name","xyz.npgw.test.run.AdminTransactionsPageTest","testResetStatusAsAdmin"
"Verify: Url fields in the 'Setup acquirer MID' dialog accept Valid URL structures","11713","testUrlFieldsAcceptValidUrlStructures","suite name","Mon Oct 20 22:37:32 GMT 2025","passed","Mon Oct 20 22:37:43 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testUrlFieldsAcceptValidUrlStructures"
"Filtering transactions by date range","11891","testFilteringTransactionsByDateRange","suite name","Mon Oct 20 22:36:53 GMT 2025","passed","Mon Oct 20 22:37:05 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilteringTransactionsByDateRange"
"Generate API secret token as company admin","3428","testGenerateTokenAsTestAdmin","suite name","Mon Oct 20 22:52:02 GMT 2025","passed","Mon Oct 20 22:52:06 GMT 2025","xyz.npgw.test.run.TestAdminCompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.TestAdminCompaniesAndBusinessUnitsTest","testGenerateTokenAsTestAdmin"
"Verify that gateway Acquirer MID can be deactivated and then activated via bulk actions","35729","testChangeActivityViaBulkActions","suite name","Mon Oct 20 22:38:37 GMT 2025","passed","Mon Oct 20 22:39:13 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testChangeActivityViaBulkActions"
"Verify, that 'Reset filter' button change 'Status' (two options are checked) to default value ( ALL)","0","testResetMultiStatus","suite name","Mon Oct 20 22:34:06 GMT 2025","unknown","Mon Oct 20 22:34:06 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetMultiStatus"
"Unauthenticated users are automatically redirected to the 'Login page'","819","testUnauthenticatedUserRedirectionToLoginPageUnauthenticated","suite name","Mon Oct 20 22:51:52 GMT 2025","passed","Mon Oct 20 22:51:53 GMT 2025","xyz.npgw.test.run.UnauthenticatedLoginPageTest","test name","xyz.npgw.test.run.UnauthenticatedLoginPageTest","testUnauthenticatedUserRedirectionToLoginPageUnauthenticated"
"Verify default filter state was applied once reset","3189","testResetAppliedFilter","suite name","Mon Oct 20 22:45:50 GMT 2025","passed","Mon Oct 20 22:45:53 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testResetAppliedFilter"
