"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Reset company analyst password under company admin","24636","testResetPasswordForCompanyAnalyst","suite name","Thu May 15 20:43:42 GMT 2025","passed","Thu May 15 20:44:06 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetPasswordForCompanyAnalyst"
"Verify that the Company admin can see all the company's business units in the Business unit dropdown list","14292","testTheVisibilityOfTheAvailableBusinessUnitOptions","suite name","Thu May 15 20:45:49 GMT 2025","passed","Thu May 15 20:46:03 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheAvailableBusinessUnitOptions"
"Verify validation messages when creating Acquirer with invalid input.","4946","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Thu May 15 20:46:32 GMT 2025","passed","Thu May 15 20:46:37 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Verify that 'Company name' field is prefilled and impossible to change","13112","testCompanyNameFieldDefaultState","suite name","Thu May 15 20:39:55 GMT 2025","passed","Thu May 15 20:40:08 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testCompanyNameFieldDefaultState"
"Added company appears in the 'Select company' dropdown list","5570","testVerifyCompanyPresenceInDropdown","suite name","Thu May 15 20:46:04 GMT 2025","passed","Thu May 15 20:46:09 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCompanyPresenceInDropdown"
"Verifies that all form field placeholders are set correctly","5575","testVerifyPlaceholdersEditForm","suite name","Thu May 15 20:40:53 GMT 2025","passed","Thu May 15 20:40:59 GMT 2025","xyz.npgw.test.run.EditAcquirerDialogTest","test name","xyz.npgw.test.run.EditAcquirerDialogTest","testVerifyPlaceholdersEditForm"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","1874","testVerifyAddBusinessUnitButtonDefaultState","suite name","Thu May 15 20:40:29 GMT 2025","passed","Thu May 15 20:40:31 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"Check/uncheck reports columns in the 'Generation Parameters dialog'","11039","testCheckboxesOfGenerationParameters","suite name","Thu May 15 20:44:35 GMT 2025","passed","Thu May 15 20:44:46 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testCheckboxesOfGenerationParameters"
"The 'Status' dropdown toggles and contains options All, Active, Inactive.","2766","testOpenStatusDropdown","suite name","Thu May 15 20:42:44 GMT 2025","passed","Thu May 15 20:42:47 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testOpenStatusDropdown"
"Filter acquirers by status.","3594","testFilterAcquirersByStatus","suite name","Thu May 15 20:42:25 GMT 2025","passed","Thu May 15 20:42:29 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"Verify that the label of each field is correct","10381","testVerifyLabelOfEachField","suite name","Thu May 15 20:41:43 GMT 2025","passed","Thu May 15 20:41:53 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyLabelOfEachField"
"Verify that re-selecting an already selected status keeps the selection unchanged.","9341","testRetainStatusWhenReSelectingSameOption","suite name","Thu May 15 20:42:52 GMT 2025","passed","Thu May 15 20:43:01 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"Verify the default 'Rows Per Page' value is 25 and the dropdown contains the correct options.","3597","testRowsPerPageDropdownOptions","suite name","Thu May 15 20:43:07 GMT 2025","passed","Thu May 15 20:43:10 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageDropdownOptions"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","2818","testToggleStatusRadioButtonsCorrectly","suite name","Thu May 15 20:46:51 GMT 2025","passed","Thu May 15 20:46:54 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Verify error appears when creating an Acquirer with a duplicate name.","5139","testCreateAcquirerWithDuplicateNameShowsError","suite name","Thu May 15 20:45:40 GMT 2025","passed","Thu May 15 20:45:45 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testCreateAcquirerWithDuplicateNameShowsError"
"Verify that selecting a 'Rows Per Page' option displays the correct number of rows in the table.","12444","testRowsPerPageSelectionDisplaysCorrectNumberOfRows","suite name","Thu May 15 20:43:15 GMT 2025","passed","Thu May 15 20:43:28 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageSelectionDisplaysCorrectNumberOfRows"
"Verify content of 'Generation Parameters dialog'","3272","testContentOfGenerationParametersDalog","suite name","Thu May 15 20:44:52 GMT 2025","passed","Thu May 15 20:44:55 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testContentOfGenerationParametersDalog"
"Edit company info and save","7414","testEditCompanyInfoAndSave","suite name","Thu May 15 20:39:36 GMT 2025","passed","Thu May 15 20:39:44 GMT 2025","xyz.npgw.test.run.EditCompanyDialogTest","test name","xyz.npgw.test.run.EditCompanyDialogTest","testEditCompanyInfoAndSave"
"Displaying rows per page options when clicking on Selector Rows","2344","testCountOptionsSelectorRows","suite name","Thu May 15 20:43:06 GMT 2025","passed","Thu May 15 20:43:08 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCountOptionsSelectorRows"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","4001","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Thu May 15 20:46:15 GMT 2025","passed","Thu May 15 20:46:19 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Deactivate user by 'Change user activity button' and verify status change","22420","testDeactivateUserViaChangeUserActivityButton","suite name","Thu May 15 20:42:16 GMT 2025","passed","Thu May 15 20:42:38 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateUserViaChangeUserActivityButton"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","7540","testRetainCurrencyWhenReSelectingSameOption","suite name","Thu May 15 20:41:11 GMT 2025","passed","Thu May 15 20:41:19 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Error is displayed when trying to create a company with special characters in the name.","2546","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","suite name","Thu May 15 20:45:47 GMT 2025","passed","Thu May 15 20:45:49 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","3773","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Thu May 15 20:46:34 GMT 2025","passed","Thu May 15 20:46:37 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Download files: PDF, Excel, CVS","5011","testDownloadFiles","suite name","Thu May 15 20:43:32 GMT 2025","passed","Thu May 15 20:43:37 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Choose amount popup functionality","8074","testChooseAmountPopUp","suite name","Thu May 15 20:42:52 GMT 2025","passed","Thu May 15 20:43:00 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testChooseAmountPopUp"
"User navigate to 'Dashboard page' after login","176","testNavigateToDashboardAfterLogin","suite name","Thu May 15 20:44:20 GMT 2025","passed","Thu May 15 20:44:20 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testNavigateToDashboardAfterLogin"
"Verify that users can be sorted in reverse alphabetical order","6960","testCheckSortingListOfUsersReverse","suite name","Thu May 15 20:40:09 GMT 2025","passed","Thu May 15 20:40:16 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCheckSortingListOfUsersReverse"
"Add users with roles [SUPER, ADMIN, USER] as super admin","7487","testAddUser","suite name","Thu May 15 20:39:18 GMT 2025","passed","Thu May 15 20:39:25 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddUser"
"Unauthenticated users are automatically redirected to the 'Login page'","1226","testUnauthenticatedUserRedirectionToLoginPage","suite name","Thu May 15 20:39:21 GMT 2025","passed","Thu May 15 20:39:22 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify that Acquirer with status 'Active/Inactive' is displayed correctly in the list","8890","testAcquirerStatusDisplaysCorrectly","suite name","Thu May 15 20:41:25 GMT 2025","passed","Thu May 15 20:41:34 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testAcquirerStatusDisplaysCorrectly"
"Verify that 'Create' button is disabled when Acquirer name is empty.","3092","testDisableCreateButtonWhenAcquirerNameIsEmpty","suite name","Thu May 15 20:45:50 GMT 2025","passed","Thu May 15 20:45:53 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisableCreateButtonWhenAcquirerNameIsEmpty"
"Verify that the 'Add Acquirer' form opens with the correct header and input fields, and closes correctly.","4295","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly","suite name","Thu May 15 20:45:30 GMT 2025","passed","Thu May 15 20:45:34 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly"
"Verify that user can see Payment Method Options","2432","testTheVisibilityOfThePaymentMethodOptions","suite name","Thu May 15 20:46:17 GMT 2025","passed","Thu May 15 20:46:20 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfThePaymentMethodOptions"
"Verify validation messages when creating Acquirer with invalid input.","4934","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Thu May 15 20:45:59 GMT 2025","passed","Thu May 15 20:46:04 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","4080","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","suite name","Thu May 15 20:45:54 GMT 2025","passed","Thu May 15 20:45:58 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"Filtering transactions by Amount","7383","testFilterTransactionsByAmount","suite name","Thu May 15 20:44:33 GMT 2025","passed","Thu May 15 20:44:40 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByAmount"
"Verify 'Add business unit' button activation once some company is selected","10800","testVerifyAvailabilityOfBusinessUnitButton","suite name","Thu May 15 20:40:36 GMT 2025","passed","Thu May 15 20:40:47 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAvailabilityOfBusinessUnitButton"
"Verify that a new Acquirer can be successfully created and appears in the Acquirers dropdown.","9209","testAcquirerSuccessfullyCreatedAndAppearsInDropdown","suite name","Thu May 15 20:45:15 GMT 2025","passed","Thu May 15 20:45:25 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testAcquirerSuccessfullyCreatedAndAppearsInDropdown"
"Filtering transactions by Currency","6087","testFilterTransactionsByCurrency","suite name","Thu May 15 20:44:57 GMT 2025","passed","Thu May 15 20:45:03 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByCurrency"
"Verify validation messages when creating Acquirer with invalid input.","6682","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Thu May 15 20:46:20 GMT 2025","passed","Thu May 15 20:46:27 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","3591","testVisibilityHeaderAndAcquirersList","suite name","Thu May 15 20:44:03 GMT 2025","passed","Thu May 15 20:44:07 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"Verify that the user can switch to the dark theme","860","testDarkColorThemeSwitch","suite name","Thu May 15 20:40:13 GMT 2025","passed","Thu May 15 20:40:14 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDarkColorThemeSwitch"
"Add users with roles [SUPER, ADMIN, USER] as super admin","8406","testAddUser","suite name","Thu May 15 20:39:30 GMT 2025","passed","Thu May 15 20:39:39 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddUser"
"Verify that user can see selector Status Options","2575","testTheVisibilityOfTheStatusSelectorOptions","suite name","Thu May 15 20:46:25 GMT 2025","passed","Thu May 15 20:46:28 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheStatusSelectorOptions"
"Verify validation messages when creating Acquirer with invalid input.","4597","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Thu May 15 20:46:42 GMT 2025","passed","Thu May 15 20:46:46 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Verify that the user can switch to the light theme","764","testLightColorThemeSwitch","suite name","Thu May 15 20:40:23 GMT 2025","passed","Thu May 15 20:40:23 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLightColorThemeSwitch"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","4451","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Thu May 15 20:46:24 GMT 2025","passed","Thu May 15 20:46:29 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Error message when trying to create a company with invalid length and special characters.","3134","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Thu May 15 20:45:29 GMT 2025","passed","Thu May 15 20:45:33 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"The 'Currency' dropdown toggles and contains options All, USD, EUR.","2341","testOpenCurrencyDropdown","suite name","Thu May 15 20:41:04 GMT 2025","passed","Thu May 15 20:41:06 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testOpenCurrencyDropdown"
"Error is displayed when trying to create a company with an already existing name","3787","testAddCompanyWithSameName","suite name","Thu May 15 20:45:11 GMT 2025","passed","Thu May 15 20:45:15 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithSameName"
"'Create' button is disabled when required fields are not filled.","2962","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","suite name","Thu May 15 20:45:21 GMT 2025","passed","Thu May 15 20:45:24 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Verify that the dialog is closed by clicking on the 'Close' icon","10434","testVerifyDialogClosedByClickIconClose","suite name","Thu May 15 20:41:16 GMT 2025","passed","Thu May 15 20:41:27 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyDialogClosedByClickIconClose"
"Unauthenticated users are automatically redirected to the 'Login page'","1059","testUnauthenticatedUserRedirectionToLoginPage","suite name","Thu May 15 20:39:17 GMT 2025","passed","Thu May 15 20:39:18 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Check if the user can change the password through the profile settings in the user menu","13501","testChangePassword","suite name","Thu May 15 20:39:48 GMT 2025","passed","Thu May 15 20:40:01 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Check after clicking on Transactions user redirected to Transactions page","1994","testTransactionsLink","suite name","Thu May 15 20:40:44 GMT 2025","passed","Thu May 15 20:40:46 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testTransactionsLink"
"Error message is displayed when start date is after end date.","1922","testErrorMessageForReversedDateRange","suite name","Thu May 15 20:45:01 GMT 2025","passed","Thu May 15 20:45:03 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testErrorMessageForReversedDateRange"
"Create new company admin user","13187","testCreateCompanyAdminUser","suite name","Thu May 15 20:40:19 GMT 2025","passed","Thu May 15 20:40:32 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAdminUser"
"Verify validation messages when creating Acquirer with invalid input.","5341","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Thu May 15 20:46:09 GMT 2025","passed","Thu May 15 20:46:15 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Error message is displayed when start date is after end date.","912","testErrorMessageForReversedDateRange","suite name","Thu May 15 20:44:14 GMT 2025","passed","Thu May 15 20:44:15 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testErrorMessageForReversedDateRange"
"Log out via button in the Header","193","testLogOutViaButtonInHeader","suite name","Thu May 15 20:40:28 GMT 2025","passed","Thu May 15 20:40:29 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInHeader"
"Add a new user and verify that all fields, statuses, and icons are correctly displayed(e2e).","10820","testAddCompanyAnalyst","suite name","Thu May 15 20:39:02 GMT 2025","passed","Thu May 15 20:39:13 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddCompanyAnalyst"
"Edits the user's role and status, verifies the updates, and reactivates the user(e2e).","21467","testEditUser","suite name","Thu May 15 20:43:10 GMT 2025","passed","Thu May 15 20:43:31 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testEditUser"
"Verify that the title of the 'Edit Business Unit' dialog matches the expected result","11080","testVerifyTitleEditBusinessUnitDialog","suite name","Thu May 15 20:41:56 GMT 2025","passed","Thu May 15 20:42:07 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyTitleEditBusinessUnitDialog"
"Log out via button in the user menu","738","testLogOutViaButtonInUserMenu","suite name","Thu May 15 20:40:34 GMT 2025","passed","Thu May 15 20:40:34 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInUserMenu"
"Error message is displayed when start date is after end date.","3736","testErrorMessageForReversedDateRange","suite name","Thu May 15 20:44:03 GMT 2025","passed","Thu May 15 20:44:07 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageForReversedDateRange"
"Validates successful business unit addition to company (E2E test).","8418","testAddBusinessUnitEndToEndTest","suite name","Thu May 15 20:39:02 GMT 2025","passed","Thu May 15 20:39:11 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testAddBusinessUnitEndToEndTest"
"Verifies that the Acquirers table displays correct data for the selected acquirer and shows relevant action buttons.","6945","testDisplaySingleRowWhenAcquirerIsSelected","suite name","Thu May 15 20:42:13 GMT 2025","passed","Thu May 15 20:42:20 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDisplaySingleRowWhenAcquirerIsSelected"
"Unauthenticated users are automatically redirected to the 'Login page'","1254","testUnauthenticatedUserRedirectionToLoginPage","suite name","Thu May 15 20:39:29 GMT 2025","passed","Thu May 15 20:39:30 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify that the dialog is closed by clicking on the 'Close' button","10346","testVerifyDialogClosedByClickButtonClose","suite name","Thu May 15 20:41:03 GMT 2025","passed","Thu May 15 20:41:13 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyDialogClosedByClickButtonClose"
"Displaying selected currency","4179","testFilterDisplaysSelectedCurrency","suite name","Thu May 15 20:44:12 GMT 2025","passed","Thu May 15 20:44:17 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"Create company analyst","36376","testCreateCompanyAnalystAndDeactivate","suite name","Thu May 15 20:40:35 GMT 2025","passed","Thu May 15 20:41:11 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAnalystAndDeactivate"
"Selecting the 'Select acquirer' field opens a dropdown with Acquirers list.","3366","testSelectAcquirerDropdownFunctionality","suite name","Thu May 15 20:43:33 GMT 2025","passed","Thu May 15 20:43:36 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testSelectAcquirerDropdownFunctionality"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","2790","testToggleStatusRadioButtonsCorrectly","suite name","Thu May 15 20:46:59 GMT 2025","passed","Thu May 15 20:47:02 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Download files: PDF, Excel, CVS","4645","testDownloadFiles","suite name","Thu May 15 20:43:21 GMT 2025","passed","Thu May 15 20:43:26 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Edit Amount","6715","testEditAmount","suite name","Thu May 15 20:43:43 GMT 2025","passed","Thu May 15 20:43:49 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testEditAmount"
"Filter acquirers by status.","4406","testFilterAcquirersByStatus","suite name","Thu May 15 20:42:34 GMT 2025","passed","Thu May 15 20:42:38 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
