"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify Selecting 'Rows Per Page' Option Updates the Field Value.","5226","testSelectingRowsPerPageOptionUpdatesFieldValue","suite name","Sun Jun 08 06:49:06 GMT 2025","passed","Sun Jun 08 06:49:11 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testSelectingRowsPerPageOptionUpdatesFieldValue"
"Validates successful business unit addition to company (E2E test).","6642","testAddBusinessUnitEndToEndTest","suite name","Sun Jun 08 06:46:03 GMT 2025","passed","Sun Jun 08 06:46:10 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testAddBusinessUnitEndToEndTest"
"Verify Acquirer status 'Active/Inactive' is displayed in column 'Status'","7508","testVerifyAcquirerStatus","suite name","Sun Jun 08 06:49:18 GMT 2025","passed","Sun Jun 08 06:49:25 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVerifyAcquirerStatus"
"Unauthenticated users are automatically redirected to the 'Login page'","1720","testUnauthenticatedUserRedirectionToLoginPage","suite name","Sun Jun 08 06:46:18 GMT 2025","passed","Sun Jun 08 06:46:20 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify that on the Transactions Page user can see Panel: Date range, Business unit, Currency, Payment method, Status, Amount, Reset filter, Apply data, Download file, Settings.","2168","testVisibilityOfControlPanelElements","suite name","Sun Jun 08 06:45:53 GMT 2025","passed","Sun Jun 08 06:45:55 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testVisibilityOfControlPanelElements"
"Add a new user and verify that all fields, statuses, and icons are correctly displayed(e2e).","7521","testAddCompanyAnalyst","suite name","Sun Jun 08 06:37:49 GMT 2025","passed","Sun Jun 08 06:37:57 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddCompanyAnalyst"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","3380","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Sun Jun 08 06:39:15 GMT 2025","passed","Sun Jun 08 06:39:19 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"'Reset filter' clears selected options to default","5008","testResetFilter","suite name","Sun Jun 08 06:44:18 GMT 2025","passed","Sun Jun 08 06:44:23 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testResetFilter"
"Verify Minimum and Maximum Password Length Restrictions (negative)","953","testPasswordLengthRestrictionsOnChange","suite name","Sun Jun 08 06:39:52 GMT 2025","passed","Sun Jun 08 06:39:53 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Filtering transactions by Currency","5275","testFilterTransactionsByCurrency","suite name","Sun Jun 08 06:44:22 GMT 2025","passed","Sun Jun 08 06:44:27 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByCurrency"
"Verify content of 'Generation Parameters dialog'","6775","testContentOfGenerationParametersDialog","suite name","Sun Jun 08 06:43:51 GMT 2025","passed","Sun Jun 08 06:43:57 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testContentOfGenerationParametersDialog"
"Log out via button in the user menu","603","testLogOutViaButtonInUserMenu","suite name","Sun Jun 08 06:39:19 GMT 2025","passed","Sun Jun 08 06:39:20 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInUserMenu"
"Verify that the Company admin can see all the company's business units in the Business unit dropdown list","2012","testTheVisibilityOfTheAvailableBusinessUnitOptions","suite name","Sun Jun 08 06:45:28 GMT 2025","passed","Sun Jun 08 06:45:30 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheAvailableBusinessUnitOptions"
"Unauthenticated users are automatically redirected to the 'Login page'","1799","testUnauthenticatedUserRedirectionToLoginPage","suite name","Sun Jun 08 06:46:26 GMT 2025","passed","Sun Jun 08 06:46:28 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"'Reset filter' button resets the 'Status' filter to 'All' and clears the selected company","5221","testResetFilter","suite name","Sun Jun 08 06:41:08 GMT 2025","passed","Sun Jun 08 06:41:13 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetFilter"
"Reset company analyst password under company admin","14421","testResetPasswordForCompanyAnalyst","suite name","Sun Jun 08 06:41:18 GMT 2025","passed","Sun Jun 08 06:41:33 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetPasswordForCompanyAnalyst"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","2534","testResetStatus","suite name","Sun Jun 08 06:44:32 GMT 2025","passed","Sun Jun 08 06:44:34 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Filter acquirers by status.","2710","testFilterAcquirersByStatus","suite name","Sun Jun 08 06:47:30 GMT 2025","passed","Sun Jun 08 06:47:33 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"Filter acquirers by status.","2596","testFilterAcquirersByStatus","suite name","Sun Jun 08 06:47:40 GMT 2025","passed","Sun Jun 08 06:47:42 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","2635","testResetStatus","suite name","Sun Jun 08 06:44:57 GMT 2025","passed","Sun Jun 08 06:44:59 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Add a new business unit with 'Add business unit' button","12971","testAddNewMerchants","suite name","Sun Jun 08 06:46:15 GMT 2025","passed","Sun Jun 08 06:46:28 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testAddNewMerchants"
"The 'Status' dropdown toggles and contains options All, Active, Inactive.","1953","testOpenStatusDropdown","suite name","Sun Jun 08 06:47:49 GMT 2025","passed","Sun Jun 08 06:47:51 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testOpenStatusDropdown"
"Verify validation messages when creating Acquirer with invalid input.","3548","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Sun Jun 08 06:46:13 GMT 2025","passed","Sun Jun 08 06:46:17 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Check password policy validation error messages when changing password in user menu","14622","testChangePasswordValidationMessages","suite name","Sun Jun 08 06:38:25 GMT 2025","passed","Sun Jun 08 06:38:39 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","2871","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Sun Jun 08 06:38:57 GMT 2025","passed","Sun Jun 08 06:39:00 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Error message is displayed when start date is after end date.","4983","testErrorMessageForReversedDateRange","suite name","Sun Jun 08 06:40:57 GMT 2025","passed","Sun Jun 08 06:41:02 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageForReversedDateRange"
"Deactivate and activate user under company admin","15872","testDeactivateAndActivateCompanyUser","suite name","Sun Jun 08 06:39:36 GMT 2025","passed","Sun Jun 08 06:39:52 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateAndActivateCompanyUser"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","1936","testVerifyAddBusinessUnitButtonDefaultState","suite name","Sun Jun 08 06:47:18 GMT 2025","passed","Sun Jun 08 06:47:20 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"Edits the user's role and status, verifies the updates, and reactivates the user(e2e).","13050","testEditUser","suite name","Sun Jun 08 06:40:41 GMT 2025","passed","Sun Jun 08 06:40:55 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testEditUser"
"Displaying rows per page options when clicking on the RowsPerPage selector","1970","testCountOptionsSelectorRows","suite name","Sun Jun 08 06:42:04 GMT 2025","passed","Sun Jun 08 06:42:06 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCountOptionsSelectorRows"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","2603","testToggleStatusRadioButtonsCorrectly","suite name","Sun Jun 08 06:46:31 GMT 2025","passed","Sun Jun 08 06:46:33 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","2706","testToggleStatusRadioButtonsCorrectly","suite name","Sun Jun 08 06:46:22 GMT 2025","passed","Sun Jun 08 06:46:25 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Error message when trying to create a company with invalid length and special characters.","2289","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Sun Jun 08 06:38:31 GMT 2025","passed","Sun Jun 08 06:38:33 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Deactivate user by 'Change user activity button' and verify status change","16921","testDeactivateUserViaChangeUserActivityButton","suite name","Sun Jun 08 06:39:59 GMT 2025","passed","Sun Jun 08 06:40:16 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateUserViaChangeUserActivityButton"
"Check that after click on transactions in column NPGW reference user see transaction details","3222","testCheckTransactionDetails","suite name","Sun Jun 08 06:39:54 GMT 2025","passed","Sun Jun 08 06:39:57 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCheckTransactionDetails"
"Verifies that the Acquirers table displays correct data for the selected acquirer and shows relevant action buttons.","3241","testDisplaySingleRowWhenAcquirerIsSelected","suite name","Sun Jun 08 06:47:20 GMT 2025","passed","Sun Jun 08 06:47:23 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDisplaySingleRowWhenAcquirerIsSelected"
"Verify, that 'Reset filter' button change 'Currency' to default value ( ALL)","4358","testResetCurrency","suite name","Sun Jun 08 06:43:26 GMT 2025","passed","Sun Jun 08 06:43:30 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCurrency"
"Verify the default 'Rows Per Page' value is 25 and the dropdown contains the correct options.","2819","testRowsPerPageDropdownOptions","suite name","Sun Jun 08 06:48:34 GMT 2025","passed","Sun Jun 08 06:48:37 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageDropdownOptions"
"Verify 'Add business unit' button activation once some company is selected","7678","testVerifyAvailabilityOfBusinessUnitButton","suite name","Sun Jun 08 06:47:27 GMT 2025","passed","Sun Jun 08 06:47:35 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAvailabilityOfBusinessUnitButton"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","2895","testResetStatus","suite name","Sun Jun 08 06:44:23 GMT 2025","passed","Sun Jun 08 06:44:26 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Verify default filter state was applied once reset","7744","testResetAppliedFilter","suite name","Sun Jun 08 06:47:03 GMT 2025","passed","Sun Jun 08 06:47:11 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testResetAppliedFilter"
"Compare number of transactions with selected statuses in the table before and after filter","9076","testFilterByStatus","suite name","Sun Jun 08 06:43:17 GMT 2025","passed","Sun Jun 08 06:43:26 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Edit user under company admin","11933","testEditCompanyUser","suite name","Sun Jun 08 06:40:24 GMT 2025","passed","Sun Jun 08 06:40:36 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testEditCompanyUser"
"Verify, that 'Reset filter' button change 'Currency' to default value ( ALL)","4453","testResetCurrency","suite name","Sun Jun 08 06:43:38 GMT 2025","passed","Sun Jun 08 06:43:42 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCurrency"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","2444","testResetStatus","suite name","Sun Jun 08 06:44:48 GMT 2025","passed","Sun Jun 08 06:44:51 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Verify error appears when creating an Acquirer with a duplicate name.","3196","testCreateAcquirerWithDuplicateNameShowsError","suite name","Sun Jun 08 06:45:21 GMT 2025","passed","Sun Jun 08 06:45:24 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testCreateAcquirerWithDuplicateNameShowsError"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","7206","testRetainCurrencyWhenReSelectingSameOption","suite name","Sun Jun 08 06:45:44 GMT 2025","passed","Sun Jun 08 06:45:51 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Check after clicking on Transactions user redirected to Transactions page","2558","testTransactionsLink","suite name","Sun Jun 08 06:40:00 GMT 2025","passed","Sun Jun 08 06:40:03 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testTransactionsLink"
"Verify validation messages when creating Acquirer with invalid input.","3150","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Sun Jun 08 06:45:55 GMT 2025","passed","Sun Jun 08 06:45:58 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Log out via button in the Header","164","testLogOutViaButtonInHeader","suite name","Sun Jun 08 06:39:13 GMT 2025","passed","Sun Jun 08 06:39:13 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInHeader"
"Displaying selected currency","3685","testFilterDisplaysSelectedCurrency","suite name","Sun Jun 08 06:41:07 GMT 2025","passed","Sun Jun 08 06:41:11 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"Verify that users can be sorted alphabetically","3210","testCheckSortingListOfUsersAlphabetically","suite name","Sun Jun 08 06:38:31 GMT 2025","passed","Sun Jun 08 06:38:34 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCheckSortingListOfUsersAlphabetically"
"All key chart elements are correctly displayed","2064","testVisibleChartElementsAreDisplayedCorrectly","suite name","Sun Jun 08 06:43:16 GMT 2025","passed","Sun Jun 08 06:43:18 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testVisibleChartElementsAreDisplayedCorrectly"
"Verify that user can see 'Card type' options","2114","testTheVisibilityOfTheCardTypeOptions","suite name","Sun Jun 08 06:45:36 GMT 2025","passed","Sun Jun 08 06:45:39 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheCardTypeOptions"
"Correct transaction summary mock data is displayed on Dashboard page","7485","testTransactionSummaryMock","suite name","Sun Jun 08 06:43:02 GMT 2025","passed","Sun Jun 08 06:43:10 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testTransactionSummaryMock"
"User navigate to 'Transactions page' after clicking on 'Transactions' link on the header","2000","testNavigateToTransactionsPage","suite name","Sun Jun 08 06:41:36 GMT 2025","passed","Sun Jun 08 06:41:38 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testNavigateToTransactionsPage"
"Verify that a new business unit wasn't added once click 'Close' button","8536","testCloseButtonAndDiscardChanges","suite name","Sun Jun 08 06:46:34 GMT 2025","passed","Sun Jun 08 06:46:42 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testCloseButtonAndDiscardChanges"
"Verifies that table column headers are displayed correctly on each page when navigating through paginated results.","5105","testColumnHeadersDisplayCorrectlyOnAllPages","suite name","Sun Jun 08 06:46:58 GMT 2025","passed","Sun Jun 08 06:47:03 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testColumnHeadersDisplayCorrectlyOnAllPages"
"Verify, that 'Reset filter' clean 'Company' input field","3109","testResetCompany","suite name","Sun Jun 08 06:43:16 GMT 2025","passed","Sun Jun 08 06:43:19 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCompany"
"Verify that the user can switch to the light theme","596","testLightColorThemeSwitch","suite name","Sun Jun 08 06:39:06 GMT 2025","passed","Sun Jun 08 06:39:07 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLightColorThemeSwitch"
"'Amount' column sorts ascending on first click and descending on second click.","6869","testSortByAmount","suite name","Sun Jun 08 06:44:53 GMT 2025","passed","Sun Jun 08 06:45:00 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testSortByAmount"
"Error is displayed when trying to create a company with an already existing name","3574","testAddCompanyWithSameName","suite name","Sun Jun 08 06:38:04 GMT 2025","passed","Sun Jun 08 06:38:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithSameName"
"Displaying the default number of rows on the RowsPerPage selector","1898","testCountSelectorRows","suite name","Sun Jun 08 06:42:13 GMT 2025","passed","Sun Jun 08 06:42:15 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCountSelectorRows"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","2629","testResetStatus","suite name","Sun Jun 08 06:45:06 GMT 2025","passed","Sun Jun 08 06:45:08 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Error message when trying to create a company with invalid length and special characters.","2039","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Sun Jun 08 06:38:23 GMT 2025","passed","Sun Jun 08 06:38:25 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"User email is remembered after first successful login with checked 'Remember me'","5957","testRememberMeCheckedSavesUserEmail","suite name","Sun Jun 08 06:46:05 GMT 2025","passed","Sun Jun 08 06:46:11 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testRememberMeCheckedSavesUserEmail"
"Verify that user can see selector Status Options","1988","testTheVisibilityOfTheStatusSelectorOptions","suite name","Sun Jun 08 06:45:45 GMT 2025","passed","Sun Jun 08 06:45:47 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheStatusSelectorOptions"
"Edit Amount","4855","testEditAmount","suite name","Sun Jun 08 06:40:37 GMT 2025","passed","Sun Jun 08 06:40:42 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testEditAmount"
"Check if the user can change the password through the profile settings in the user menu","9755","testChangePassword","suite name","Sun Jun 08 06:40:10 GMT 2025","passed","Sun Jun 08 06:40:20 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Compare number of transactions with selected statuses in the table before and after filter","9811","testFilterByStatus","suite name","Sun Jun 08 06:42:41 GMT 2025","passed","Sun Jun 08 06:42:51 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","1961","testVisibilityHeaderAndAcquirersList","suite name","Sun Jun 08 06:49:56 GMT 2025","passed","Sun Jun 08 06:49:58 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"Verify, that 'Reset filter' clean 'Business Unit' input field","5356","testResetBusinessUnit","suite name","Sun Jun 08 06:42:42 GMT 2025","passed","Sun Jun 08 06:42:48 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetBusinessUnit"
"Filtering transactions by Card type displays only matching entries in the table.","2756","testFilterByCardType","suite name","Sun Jun 08 06:42:31 GMT 2025","passed","Sun Jun 08 06:42:34 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByCardType"
"Verify Minimum and Maximum Password Length Restrictions (negative)","928","testPasswordLengthRestrictionsOnChange","suite name","Sun Jun 08 06:39:42 GMT 2025","passed","Sun Jun 08 06:39:43 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Verify full lists of column headers in table and visible columns from Settings","3881","testCheckUncheckAllVisibleColumns","suite name","Sun Jun 08 06:41:35 GMT 2025","passed","Sun Jun 08 06:41:38 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCheckUncheckAllVisibleColumns"
"Verify that a new Acquirer can be successfully created and appears in the Acquirers dropdown.","4569","testAcquirerSuccessfullyCreatedAndAppearsInDropdown","suite name","Sun Jun 08 06:45:01 GMT 2025","passed","Sun Jun 08 06:45:06 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testAcquirerSuccessfullyCreatedAndAppearsInDropdown"
"The visibility of elements in the 'Acquirers List' control panel","1883","testVisibilityAcquirersListControlTab","suite name","Sun Jun 08 06:49:47 GMT 2025","passed","Sun Jun 08 06:49:49 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityAcquirersListControlTab"
