"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Edit user under company admin","24730","testEditCompanyUser","suite name","Thu May 15 20:07:53 GMT 2025","passed","Thu May 15 20:08:18 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testEditCompanyUser"
"The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","0","testVisibilityHeaderAndAcquirersList","suite name","Thu May 15 20:07:39 GMT 2025","skipped","Thu May 15 20:07:39 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"Verify full lists of column headers in table and visible columns from Settings","0","testCheckUncheckAllVisibleColumns","suite name","Thu May 15 20:07:28 GMT 2025","skipped","Thu May 15 20:07:28 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCheckUncheckAllVisibleColumns"
"Verifies that table column headers are displayed correctly on each page when navigating through paginated results.","6102","testColumnHeadersDisplayCorrectlyOnAllPages","suite name","Thu May 15 20:07:26 GMT 2025","passed","Thu May 15 20:07:32 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testColumnHeadersDisplayCorrectlyOnAllPages"
"Error message is displayed when start date is after end date.","1","testErrorMessageForReversedDateRange","suite name","Thu May 15 20:08:04 GMT 2025","skipped","Thu May 15 20:08:04 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testErrorMessageForReversedDateRange"
"Added company appears in the 'Select company' dropdown list","0","testVerifyCompanyPresenceInDropdown","suite name","Thu May 15 20:08:16 GMT 2025","skipped","Thu May 15 20:08:16 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCompanyPresenceInDropdown"
"Displaying the number of rows on the screen when selecting Selector Rows.","0","testCountSelectorRows","suite name","Thu May 15 20:07:29 GMT 2025","skipped","Thu May 15 20:07:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCountSelectorRows"
"Validates successful company creation and correct field persistence (E2E test).","14066","testAddCompanyEndToEndTest","suite name","Thu May 15 20:07:55 GMT 2025","passed","Thu May 15 20:08:10 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyEndToEndTest"
"Displaying selected currency","0","testFilterDisplaysSelectedCurrency","suite name","Thu May 15 20:07:29 GMT 2025","skipped","Thu May 15 20:07:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"Verify that users can be sorted alphabetically","7250","testCheckSortingListOfUsersAlphabetically","suite name","Thu May 15 20:05:22 GMT 2025","passed","Thu May 15 20:05:29 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCheckSortingListOfUsersAlphabetically"
"Verify that a new business unit wasn't added once click 'Close' button","12564","testCloseButtonAndDiscardChanges","suite name","Thu May 15 20:04:58 GMT 2025","passed","Thu May 15 20:05:11 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testCloseButtonAndDiscardChanges"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","0","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Thu May 15 20:08:16 GMT 2025","skipped","Thu May 15 20:08:16 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","3573","testRememberMeUncheckedDontSaveUserEmail","suite name","Thu May 15 20:04:28 GMT 2025","passed","Thu May 15 20:04:32 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
"Unauthenticated users are automatically redirected to the 'Login page'","1347","testUnauthenticatedUserRedirectionToLoginPage","suite name","Thu May 15 20:04:35 GMT 2025","passed","Thu May 15 20:04:37 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Edits the user's role and status, verifies the updates, and reactivates the user(e2e).","21266","testEditUser","suite name","Thu May 15 20:08:24 GMT 2025","passed","Thu May 15 20:08:46 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testEditUser"
"Check after clicking on Transactions user redirected to Transactions page","0","testTransactionsLink","suite name","Thu May 15 20:06:06 GMT 2025","skipped","Thu May 15 20:06:06 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testTransactionsLink"
"Download files: PDF, Excel, CVS","0","testDownloadFiles","suite name","Thu May 15 20:07:29 GMT 2025","skipped","Thu May 15 20:07:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Verify that 'Create' button is disabled when Acquirer name is empty.","4494","testDisableCreateButtonWhenAcquirerNameIsEmpty","suite name","Thu May 15 20:08:48 GMT 2025","passed","Thu May 15 20:08:53 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisableCreateButtonWhenAcquirerNameIsEmpty"
"Verify that the color theme matching with the default browser theme","106","testDefaultThemeMatching","suite name","Thu May 15 20:05:45 GMT 2025","passed","Thu May 15 20:05:45 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDefaultThemeMatching"
"Verify that the 'Add Acquirer' form opens with the correct header and input fields, and closes correctly.","4140","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly","suite name","Thu May 15 20:08:27 GMT 2025","passed","Thu May 15 20:08:31 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","2505","testVerifyAddBusinessUnitButtonDefaultState","suite name","Thu May 15 20:06:05 GMT 2025","passed","Thu May 15 20:06:08 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"'Create' button is disabled when required fields are not filled.","4","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","suite name","Thu May 15 20:08:16 GMT 2025","skipped","Thu May 15 20:08:16 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Create company analyst","45992","testCreateCompanyAnalystAndDeactivate","suite name","Thu May 15 20:06:05 GMT 2025","passed","Thu May 15 20:06:51 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAnalystAndDeactivate"
"Edit company info and save","7735","testEditCompanyInfoAndSave","suite name","Thu May 15 20:04:58 GMT 2025","passed","Thu May 15 20:05:06 GMT 2025","xyz.npgw.test.run.EditCompanyDialogTest","test name","xyz.npgw.test.run.EditCompanyDialogTest","testEditCompanyInfoAndSave"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","0","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","suite name","Thu May 15 20:08:16 GMT 2025","skipped","Thu May 15 20:08:16 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"Create new company admin user","15471","testCreateCompanyAdminUser","suite name","Thu May 15 20:05:46 GMT 2025","passed","Thu May 15 20:06:02 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAdminUser"
"Verify error appears when creating an Acquirer with a duplicate name.","5401","testCreateAcquirerWithDuplicateNameShowsError","suite name","Thu May 15 20:08:37 GMT 2025","passed","Thu May 15 20:08:42 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testCreateAcquirerWithDuplicateNameShowsError"
"Verify that a new Acquirer can be successfully created and appears in the Acquirers dropdown.","8997","testAcquirerSuccessfullyCreatedAndAppearsInDropdown","suite name","Thu May 15 20:08:11 GMT 2025","passed","Thu May 15 20:08:20 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testAcquirerSuccessfullyCreatedAndAppearsInDropdown"
"Unauthenticated users are automatically redirected to the 'Login page'","1274","testUnauthenticatedUserRedirectionToLoginPage","suite name","Thu May 15 20:04:50 GMT 2025","passed","Thu May 15 20:04:51 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify that the label of each field is correct","0","testVerifyLabelOfEachField","suite name","Thu May 15 20:07:21 GMT 2025","skipped","Thu May 15 20:07:21 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyLabelOfEachField"
"Check if the user can change the password through the profile settings in the user menu","14023","testChangePassword","suite name","Thu May 15 20:05:10 GMT 2025","passed","Thu May 15 20:05:24 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Filter acquirers by status.","0","testFilterAcquirersByStatus","suite name","Thu May 15 20:07:39 GMT 2025","skipped","Thu May 15 20:07:39 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"Verify content of 'Generation Parameters dialog'","1","testContentOfGenerationParametersDalog","suite name","Thu May 15 20:08:04 GMT 2025","skipped","Thu May 15 20:08:04 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testContentOfGenerationParametersDalog"
"Error is displayed when trying to create a company with special characters in the name.","1","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","suite name","Thu May 15 20:08:16 GMT 2025","skipped","Thu May 15 20:08:16 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"The visibility of elements in the 'Acquirers List' control panel","0","testVisibilityAcquirersListControlTab","suite name","Thu May 15 20:07:39 GMT 2025","skipped","Thu May 15 20:07:39 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityAcquirersListControlTab"
"Verify that the title of the 'Edit Business Unit' dialog matches the expected result","0","testVerifyTitleEditBusinessUnitDialog","suite name","Thu May 15 20:07:21 GMT 2025","skipped","Thu May 15 20:07:21 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyTitleEditBusinessUnitDialog"
"Verifying that we can switch the page when we click next button","0","testPaginationNextButton","suite name","Thu May 15 20:07:29 GMT 2025","skipped","Thu May 15 20:07:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testPaginationNextButton"
"Add users with roles [SUPER, ADMIN, USER] as super admin","9419","testAddUser","suite name","Thu May 15 20:04:51 GMT 2025","passed","Thu May 15 20:05:01 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddUser"
"Verify that user can see selector Status Options","0","testTheVisibilityOfTheStatusSelectorOptions","suite name","Thu May 15 20:07:29 GMT 2025","skipped","Thu May 15 20:07:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheStatusSelectorOptions"
"Deactivate and activate user under company admin","25974","testDeactivateAndActivateCompanyUser","suite name","Thu May 15 20:06:55 GMT 2025","passed","Thu May 15 20:07:21 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateAndActivateCompanyUser"
"Verify that Acquirer with status 'Active/Inactive' is displayed correctly in the list","10998","testAcquirerStatusDisplaysCorrectly","suite name","Thu May 15 20:07:09 GMT 2025","passed","Thu May 15 20:07:20 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testAcquirerStatusDisplaysCorrectly"
"User navigate to 'Transactions page' after clicking on 'Transactions' link on the header","0","testNavigateToTransactionsPage","suite name","Thu May 15 20:07:29 GMT 2025","skipped","Thu May 15 20:07:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testNavigateToTransactionsPage"
"Verifies that all form field placeholders are set correctly","8357","testVerifyPlaceholdersEditForm","suite name","Thu May 15 20:06:33 GMT 2025","passed","Thu May 15 20:06:41 GMT 2025","xyz.npgw.test.run.EditAcquirerDialogTest","test name","xyz.npgw.test.run.EditAcquirerDialogTest","testVerifyPlaceholdersEditForm"
"Verify that the user can switch to the dark theme","634","testDarkColorThemeSwitch","suite name","Thu May 15 20:05:39 GMT 2025","passed","Thu May 15 20:05:39 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDarkColorThemeSwitch"
"The 'Currency' dropdown toggles and contains options All, USD, EUR.","2682","testOpenCurrencyDropdown","suite name","Thu May 15 20:06:28 GMT 2025","passed","Thu May 15 20:06:31 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testOpenCurrencyDropdown"
"Add a new business unit with 'Add business unit' button","18495","testAddNewMerchants","suite name","Thu May 15 20:04:34 GMT 2025","passed","Thu May 15 20:04:52 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testAddNewMerchants"
"","0","beforeMethod","suite name","Thu May 15 20:08:16 GMT 2025","broken","Thu May 15 20:08:16 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","beforeMethod"
"Check that click on Logo return user to the dashboard page from other pages","2210","testClickLogoReturnToDashboardPage","suite name","Thu May 15 20:05:30 GMT 2025","passed","Thu May 15 20:05:33 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testClickLogoReturnToDashboardPage"
"Verify validation messages when creating Acquirer with invalid input.","5377","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Thu May 15 20:09:09 GMT 2025","passed","Thu May 15 20:09:15 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Unauthenticated users are automatically redirected to the 'Login page'","1302","testUnauthenticatedUserRedirectionToLoginPage","suite name","Thu May 15 20:04:40 GMT 2025","passed","Thu May 15 20:04:42 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify validation messages when creating Acquirer with invalid input.","5882","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Thu May 15 20:09:31 GMT 2025","passed","Thu May 15 20:09:37 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Verify that Acquirer with status 'Active/Inactive' is displayed correctly in the list","10143","testAcquirerStatusDisplaysCorrectly","suite name","Thu May 15 20:06:53 GMT 2025","passed","Thu May 15 20:07:03 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testAcquirerStatusDisplaysCorrectly"
"Reset company analyst password under company admin","24876","testResetPasswordForCompanyAnalyst","suite name","Thu May 15 20:08:57 GMT 2025","passed","Thu May 15 20:09:22 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetPasswordForCompanyAnalyst"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","8897","testRetainCurrencyWhenReSelectingSameOption","suite name","Thu May 15 20:06:36 GMT 2025","passed","Thu May 15 20:06:45 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","3379","testToggleStatusRadioButtonsCorrectly","suite name","Thu May 15 20:09:54 GMT 2025","passed","Thu May 15 20:09:57 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Error is displayed when trying to create a company with an already existing name","0","testAddCompanyWithSameName","suite name","Thu May 15 20:08:16 GMT 2025","skipped","Thu May 15 20:08:16 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithSameName"
"Selecting the 'Select acquirer' field opens a dropdown with Acquirers list.","0","testSelectAcquirerDropdownFunctionality","suite name","Thu May 15 20:07:39 GMT 2025","skipped","Thu May 15 20:07:39 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testSelectAcquirerDropdownFunctionality"
"Add users with roles [SUPER, ADMIN, USER] as super admin","9476","testAddUser","suite name","Thu May 15 20:05:06 GMT 2025","passed","Thu May 15 20:05:16 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddUser"
"User navigate to 'Reports page' after clicking on 'Reports' link on the header","0","testNavigateToReportsPage","suite name","Thu May 15 20:08:04 GMT 2025","skipped","Thu May 15 20:08:04 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testNavigateToReportsPage"
"Check that selecting a company populates the 'Business units list', and when no company is selected, the list is empty with 'No items.'","8321","testBusinessUnitsListUpdatesOnCompanySelection","suite name","Thu May 15 20:06:14 GMT 2025","passed","Thu May 15 20:06:22 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testBusinessUnitsListUpdatesOnCompanySelection"
"Verify that the dialog is closed by clicking on the 'Close' button","12376","testVerifyDialogClosedByClickButtonClose","suite name","Thu May 15 20:06:46 GMT 2025","passed","Thu May 15 20:06:58 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyDialogClosedByClickButtonClose"
"Displaying selected currency","0","testFilterDisplaysSelectedCurrency","suite name","Thu May 15 20:07:29 GMT 2025","skipped","Thu May 15 20:07:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"Log out via button in the user menu","0","testLogOutViaButtonInUserMenu","suite name","Thu May 15 20:06:06 GMT 2025","skipped","Thu May 15 20:06:06 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInUserMenu"
"Verify that selecting a 'Rows Per Page' option displays the correct number of rows in the table.","0","testRowsPerPageSelectionDisplaysCorrectNumberOfRows","suite name","Thu May 15 20:07:39 GMT 2025","skipped","Thu May 15 20:07:39 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageSelectionDisplaysCorrectNumberOfRows"
"","0","beforeMethod","suite name","Thu May 15 20:07:39 GMT 2025","broken","Thu May 15 20:07:39 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","beforeMethod"
"Edit Amount","0","testEditAmount","suite name","Thu May 15 20:07:29 GMT 2025","skipped","Thu May 15 20:07:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testEditAmount"
"Displaying rows per page options when clicking on Selector Rows","0","testCountOptionsSelectorRows","suite name","Thu May 15 20:07:28 GMT 2025","skipped","Thu May 15 20:07:28 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCountOptionsSelectorRows"
"Log out via button in the Header","530","testLogOutViaButtonInHeader","suite name","Thu May 15 20:05:59 GMT 2025","passed","Thu May 15 20:06:00 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInHeader"
"Status filter correctly displays users with 'Active' or 'Inactive' status","16256","testStatusFilterDisplaysCorrectUsers","suite name","Thu May 15 20:09:28 GMT 2025","passed","Thu May 15 20:09:44 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testStatusFilterDisplaysCorrectUsers"
"Reset Amount Values","0","testResetAmountValues","suite name","Thu May 15 20:07:29 GMT 2025","skipped","Thu May 15 20:07:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetAmountValues"
"Validates successful business unit addition to company (E2E test).","8799","testAddBusinessUnitEndToEndTest","suite name","Thu May 15 20:04:19 GMT 2025","passed","Thu May 15 20:04:28 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testAddBusinessUnitEndToEndTest"
"Verify that users can be sorted in reverse alphabetical order","7519","testCheckSortingListOfUsersReverse","suite name","Thu May 15 20:05:35 GMT 2025","passed","Thu May 15 20:05:43 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCheckSortingListOfUsersReverse"
"The 'Status' dropdown toggles and contains options All, Active, Inactive.","0","testOpenStatusDropdown","suite name","Thu May 15 20:07:39 GMT 2025","skipped","Thu May 15 20:07:39 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testOpenStatusDropdown"
"Company creation with Cyrillic symbols","0","testAddCompanyWithCyrillicSymbols","suite name","Thu May 15 20:08:16 GMT 2025","skipped","Thu May 15 20:08:16 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithCyrillicSymbols"
"Verify validation messages when creating Acquirer with invalid input.","4920","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Thu May 15 20:09:43 GMT 2025","passed","Thu May 15 20:09:48 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Deactivate user by 'Change user activity button' and verify status change","22178","testDeactivateUserViaChangeUserActivityButton","suite name","Thu May 15 20:07:27 GMT 2025","passed","Thu May 15 20:07:49 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateUserViaChangeUserActivityButton"
"Filtering transactions by Currency","0","testFilterTransactionsByCurrency","suite name","Thu May 15 20:07:29 GMT 2025","skipped","Thu May 15 20:07:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByCurrency"
"error message 'From should be lesser than To' appears","0","testErrorMessageByAmount","suite name","Thu May 15 20:07:29 GMT 2025","skipped","Thu May 15 20:07:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageByAmount"
