"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"'Create' button is disabled when required fields are not filled.","0","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Unauthenticated users are automatically redirected to the 'Login page'","0","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Wed Apr 09 11:42:05 GMT 2025","skipped","Wed Apr 09 11:42:05 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Unauthenticated users are automatically redirected to the 'Login page'","0","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Wed Apr 09 11:42:05 GMT 2025","skipped","Wed Apr 09 11:42:05 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Error is displayed when trying to create a company with an already existing name","0","testAddCompanyWithSameName","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithSameName"
"","0","beforeMethod","Surefire suite","Wed Apr 09 11:42:04 GMT 2025","broken","Wed Apr 09 11:42:04 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","beforeMethod"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"","0","afterMethod","Surefire suite","Wed Apr 09 11:42:02 GMT 2025","broken","Wed Apr 09 11:42:02 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","afterMethod"
"","0","beforeMethod","Surefire suite","Wed Apr 09 11:42:06 GMT 2025","broken","Wed Apr 09 11:42:06 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","beforeMethod"
"Unauthenticated users are automatically redirected to the 'Login page'","0","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Wed Apr 09 11:42:05 GMT 2025","skipped","Wed Apr 09 11:42:05 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Displaying options when clicking on Selector Rows","0","testCountOptionsSelectorRows","Surefire suite","Wed Apr 09 11:42:06 GMT 2025","skipped","Wed Apr 09 11:42:06 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCountOptionsSelectorRows"
"Displaying the currency filter on the screen when selecting EUR.","1","testFilterByCurrency","Surefire suite","Wed Apr 09 11:41:47 GMT 2025","unknown","Wed Apr 09 11:41:47 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterByCurrency"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Added company appears in the 'Select company' dropdown list","0","testVerifyCompanyPresenceInDropdown","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCompanyPresenceInDropdown"
"User email is remembered after first successful login with checked 'Remember me'","0","testRememberMeCheckedSavesUserEmail","Surefire suite","Wed Apr 09 11:42:05 GMT 2025","skipped","Wed Apr 09 11:42:05 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testRememberMeCheckedSavesUserEmail"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","1","testRememberMeUncheckedDontSaveUserEmail","Surefire suite","Wed Apr 09 11:42:05 GMT 2025","skipped","Wed Apr 09 11:42:05 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"","0","afterMethod","Surefire suite","Wed Apr 09 11:42:06 GMT 2025","broken","Wed Apr 09 11:42:06 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","afterMethod"
"Company can be added by filling out required fields","1","testAddCompanyByFillRequiredFields","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyByFillRequiredFields"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","1","testVerifyErrorMessageForInvalidCompanyNameLength","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Verify that the placeholder text for each field is correct.","1","testVerifyPlaceholders","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyPlaceholders"
"Verify: The 'Status' dropdown toggles and contains options All, Active, Inactive.","0","testOpenStatusDropdown","Surefire suite","Wed Apr 09 11:42:06 GMT 2025","skipped","Wed Apr 09 11:42:06 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testOpenStatusDropdown"
"Verifying that we can switch the page when we click next button","0","testPaginationNextButton","Surefire suite","Wed Apr 09 11:41:47 GMT 2025","unknown","Wed Apr 09 11:41:47 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testPaginationNextButton"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Error is displayed when trying to create a company with special characters in the name.","1","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"","1","beforeMethod","Surefire suite","Wed Apr 09 11:42:02 GMT 2025","broken","Wed Apr 09 11:42:02 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","beforeMethod"
"Verify that on Transactions Page after clicking on Transactions user can see Panel: Date range, Business unit, Currency, Payment method, Status, Amount, Reset filter, Apply data, Download file, Settings.","1","testTheVisibilityOfTheControlPanelElementsOnTheTransactionsPage","Surefire suite","Wed Apr 09 11:42:06 GMT 2025","skipped","Wed Apr 09 11:42:06 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheControlPanelElementsOnTheTransactionsPage"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","0","testVerifyErrorMessageForInvalidCompanyNameLength","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"User navigate to 'Login page' after logout","0","testNavigateToLoginPageAfterLogout","Surefire suite","Wed Apr 09 11:42:02 GMT 2025","skipped","Wed Apr 09 11:42:02 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","testNavigateToLoginPageAfterLogout"
"Verify that the 'Add Company' window displays the correct title in the header.","0","testVerifyAddCompanyWindowTitle","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyAddCompanyWindowTitle"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"User navigate to 'Login page'","0","testNavigateToLoginPage","Surefire suite","Wed Apr 09 11:42:05 GMT 2025","skipped","Wed Apr 09 11:42:05 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"User navigate to 'System administration page' after clicking on 'System administration' link on the header","0","testNavigateToSystemAdministrationPage","Surefire suite","Wed Apr 09 11:42:04 GMT 2025","skipped","Wed Apr 09 11:42:04 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testNavigateToSystemAdministrationPage"
"","0","afterMethod","Surefire suite","Wed Apr 09 11:42:05 GMT 2025","broken","Wed Apr 09 11:42:05 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","afterMethod"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","0","testVerifyErrorMessageForInvalidCompanyNameLength","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Verify: The visibility of elements in the 'Acquirers List' control panel","1","testVisibilityAcquirersListControlTab","Surefire suite","Wed Apr 09 11:42:06 GMT 2025","skipped","Wed Apr 09 11:42:06 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVisibilityAcquirersListControlTab"
"Verify: The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","0","testVisibilityHeaderAndAcquirersList","Surefire suite","Wed Apr 09 11:42:06 GMT 2025","skipped","Wed Apr 09 11:42:06 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"Error is displayed when trying to create a company with special characters in the name.","1","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Error is displayed when trying to create a company with special characters in the name.","1","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"'Create' button is disabled when required fields are not filled.","0","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Unauthenticated users are automatically redirected to the 'Login page'","0","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Wed Apr 09 11:42:05 GMT 2025","skipped","Wed Apr 09 11:42:05 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","0","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"Verify: Selecting the 'Select acquirer' field opens a dropdown with Acquirers list.","0","testSelectAcquirerDropdownFunctionality","Surefire suite","Wed Apr 09 11:42:06 GMT 2025","skipped","Wed Apr 09 11:42:06 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testSelectAcquirerDropdownFunctionality"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 11:42:07 GMT 2025","skipped","Wed Apr 09 11:42:07 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"User navigate to 'Transactions page' after clicking on 'Transactions' link on the header","0","testNavigateToTransactionsPage","Surefire suite","Wed Apr 09 11:42:06 GMT 2025","skipped","Wed Apr 09 11:42:06 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testNavigateToTransactionsPage"
"","0","beforeMethod","Surefire suite","Wed Apr 09 11:42:05 GMT 2025","broken","Wed Apr 09 11:42:05 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","beforeMethod"
"User navigate to 'Reports page' after clicking on 'Reports' link on the header","0","testNavigateToReportsPage","Surefire suite","Wed Apr 09 11:42:03 GMT 2025","skipped","Wed Apr 09 11:42:03 GMT 2025","xyz.npgw.test.run.ReportsPageTest","Surefire test","xyz.npgw.test.run.ReportsPageTest","testNavigateToReportsPage"
"","0","afterMethod","Surefire suite","Wed Apr 09 11:42:06 GMT 2025","broken","Wed Apr 09 11:42:06 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","afterMethod"
