"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that table column headers are displayed correctly on each page when navigating through paginated results.","5432","testColumnHeadersDisplayCorrectlyOnAllPages","suite name","Sun Jun 08 07:31:00 GMT 2025","passed","Sun Jun 08 07:31:06 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testColumnHeadersDisplayCorrectlyOnAllPages"
"Error message 'From should be lesser than To' appears","2787","testErrorMessageByAmount","suite name","Sun Jun 08 07:25:24 GMT 2025","passed","Sun Jun 08 07:25:27 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageByAmount"
"Correct merchant ID is sent to the server","1752","testCheckMerchantId","suite name","Sun Jun 08 07:26:43 GMT 2025","passed","Sun Jun 08 07:26:44 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testCheckMerchantId"
"Filtering transactions by Currency","6206","testFilterTransactionsByCurrency","suite name","Sun Jun 08 07:27:54 GMT 2025","passed","Sun Jun 08 07:28:00 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByCurrency"
"The presence of the dropdown options export table data to file","3914","testPresenceOfDownloadFilesOptions","suite name","Sun Jun 08 07:26:16 GMT 2025","passed","Sun Jun 08 07:26:20 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testPresenceOfDownloadFilesOptions"
"Verify validation messages when creating Acquirer with invalid input.","3188","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Sun Jun 08 07:29:35 GMT 2025","passed","Sun Jun 08 07:29:38 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"The company info block can be hidden and shown via settings.","4296","testToggleCompanyInfoVisibilityViaSettings","suite name","Sun Jun 08 07:25:41 GMT 2025","passed","Sun Jun 08 07:25:45 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testToggleCompanyInfoVisibilityViaSettings"
"Compare number of transactions with selected statuses in the table before and after filter","6612","testFilterByStatus","suite name","Sun Jun 08 07:26:56 GMT 2025","passed","Sun Jun 08 07:27:02 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Verify that the 'Add Acquirer' form opens with the correct header and input fields, and closes correctly.","3245","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly","suite name","Sun Jun 08 07:29:09 GMT 2025","passed","Sun Jun 08 07:29:12 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly"
"Check if the user can change the password through the profile settings in the user menu","7941","testChangePassword","suite name","Sun Jun 08 07:24:53 GMT 2025","passed","Sun Jun 08 07:25:01 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Verify validation messages when creating Acquirer with invalid input.","3400","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Sun Jun 08 07:30:11 GMT 2025","passed","Sun Jun 08 07:30:14 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Error message is displayed when start date is after end date.","2813","testErrorMessageForReversedDateRange","suite name","Sun Jun 08 07:25:32 GMT 2025","passed","Sun Jun 08 07:25:35 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageForReversedDateRange"
"Verify that 'Company name' field is prefilled and impossible to change","8354","testCompanyNameFieldDefaultState","suite name","Sun Jun 08 07:30:36 GMT 2025","passed","Sun Jun 08 07:30:44 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testCompanyNameFieldDefaultState"
"Error message when trying to create a company with invalid length and special characters.","2302","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Sun Jun 08 07:23:14 GMT 2025","passed","Sun Jun 08 07:23:17 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"The 'Currency' dropdown toggles and contains options","2344","testOpenCurrencyDropdown","suite name","Sun Jun 08 07:29:25 GMT 2025","passed","Sun Jun 08 07:29:28 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testOpenCurrencyDropdown"
"Verifies that the Acquirers table displays correct data for the selected acquirer and shows relevant action buttons.","3121","testDisplaySingleRowWhenAcquirerIsSelected","suite name","Sun Jun 08 07:31:18 GMT 2025","passed","Sun Jun 08 07:31:21 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDisplaySingleRowWhenAcquirerIsSelected"
"Validates successful business unit addition to company (E2E test).","5173","testAddBusinessUnitEndToEndTest","suite name","Sun Jun 08 07:29:53 GMT 2025","passed","Sun Jun 08 07:29:58 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testAddBusinessUnitEndToEndTest"
"Verify Acquirer status 'Active/Inactive' is displayed in column 'Status'","7128","testVerifyAcquirerStatus","suite name","Sun Jun 08 07:32:57 GMT 2025","passed","Sun Jun 08 07:33:04 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVerifyAcquirerStatus"
"Check if the user can change the password through the profile settings in the user menu","7739","testChangePassword","suite name","Sun Jun 08 07:24:40 GMT 2025","passed","Sun Jun 08 07:24:47 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Displaying selected currency","3805","testFilterDisplaysSelectedCurrency","suite name","Sun Jun 08 07:25:59 GMT 2025","passed","Sun Jun 08 07:26:03 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","1740","testVisibilityHeaderAndAcquirersList","suite name","Sun Jun 08 07:33:30 GMT 2025","passed","Sun Jun 08 07:33:32 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"Unauthenticated users are automatically redirected to the 'Login page'","1826","testUnauthenticatedUserRedirectionToLoginPage","suite name","Sun Jun 08 07:30:29 GMT 2025","passed","Sun Jun 08 07:30:31 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Displaying rows per page options when clicking on the RowsPerPage selector","2094","testCountOptionsSelectorRows","suite name","Sun Jun 08 07:26:25 GMT 2025","passed","Sun Jun 08 07:26:27 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCountOptionsSelectorRows"
"Check password policy validation error messages when changing password in user menu","13348","testChangePasswordValidationMessages","suite name","Sun Jun 08 07:22:54 GMT 2025","passed","Sun Jun 08 07:23:07 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"'Reset' button clears selected filter values and resets them to default.","3556","testResetFilter","suite name","Sun Jun 08 07:31:51 GMT 2025","passed","Sun Jun 08 07:31:54 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testResetFilter"
"Verify error appears when creating an Acquirer with a duplicate name.","3300","testCreateAcquirerWithDuplicateNameShowsError","suite name","Sun Jun 08 07:29:18 GMT 2025","passed","Sun Jun 08 07:29:21 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testCreateAcquirerWithDuplicateNameShowsError"
"Verify full lists of column headers in table and visible columns from Settings","4537","testCheckUncheckAllVisibleColumns","suite name","Sun Jun 08 07:25:55 GMT 2025","passed","Sun Jun 08 07:26:00 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCheckUncheckAllVisibleColumns"
"Verify, that 'Reset filter' button change 'Currency' to default value ( ALL)","3684","testResetCurrency","suite name","Sun Jun 08 07:27:40 GMT 2025","passed","Sun Jun 08 07:27:43 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCurrency"
"Reset company analyst password under company admin","14818","testResetPasswordForCompanyAnalyst","suite name","Sun Jun 08 07:25:50 GMT 2025","passed","Sun Jun 08 07:26:05 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetPasswordForCompanyAnalyst"
"User navigate to 'Login page'","922","testNavigateToLoginPage","suite name","Sun Jun 08 07:30:10 GMT 2025","passed","Sun Jun 08 07:30:11 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","6766","testRetainCurrencyWhenReSelectingSameOption","suite name","Sun Jun 08 07:29:33 GMT 2025","passed","Sun Jun 08 07:29:40 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","2780","testResetStatus","suite name","Sun Jun 08 07:29:15 GMT 2025","passed","Sun Jun 08 07:29:17 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"'Reset filter' clears selected options to default","2922","testResetFilter","suite name","Sun Jun 08 07:28:20 GMT 2025","passed","Sun Jun 08 07:28:23 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testResetFilter"
"Verify that user can see 'Card type' options","2446","testTheVisibilityOfTheCardTypeOptions","suite name","Sun Jun 08 07:29:44 GMT 2025","passed","Sun Jun 08 07:29:46 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheCardTypeOptions"
"Compare number of transactions with selected statuses in the table before and after filter","9070","testFilterByStatus","suite name","Sun Jun 08 07:27:08 GMT 2025","passed","Sun Jun 08 07:27:17 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Selecting the 'Select acquirer' field opens a dropdown with Acquirers list.","2568","testSelectAcquirerDropdownFunctionality","suite name","Sun Jun 08 07:32:39 GMT 2025","passed","Sun Jun 08 07:32:41 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testSelectAcquirerDropdownFunctionality"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","2878","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Sun Jun 08 07:24:03 GMT 2025","passed","Sun Jun 08 07:24:06 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","2609","testResetStatus","suite name","Sun Jun 08 07:29:06 GMT 2025","passed","Sun Jun 08 07:29:09 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Verify Acquirers table contains correct column headers","1649","testDisplayCorrectColumnHeadersInAcquirersTable","suite name","Sun Jun 08 07:31:11 GMT 2025","passed","Sun Jun 08 07:31:12 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDisplayCorrectColumnHeadersInAcquirersTable"
"Verify the status is sent to the server","4724","testStatusRequestServer","suite name","Sun Jun 08 07:29:23 GMT 2025","passed","Sun Jun 08 07:29:28 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testStatusRequestServer"
"Verify that the Company admin can see all the company's business units in the Business unit dropdown list","2268","testTheVisibilityOfTheAvailableBusinessUnitOptions","suite name","Sun Jun 08 07:29:36 GMT 2025","passed","Sun Jun 08 07:29:38 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheAvailableBusinessUnitOptions"
"Deactivate and activate user under company admin","15213","testDeactivateAndActivateCompanyUser","suite name","Sun Jun 08 07:24:15 GMT 2025","passed","Sun Jun 08 07:24:30 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateAndActivateCompanyUser"
"Filtering transactions by Amount","4740","testFilterTransactionsByAmount","suite name","Sun Jun 08 07:27:35 GMT 2025","passed","Sun Jun 08 07:27:39 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByAmount"
"'Reset filter' button resets the 'Status' filter to 'All' and clears the selected company","3771","testResetFilter","suite name","Sun Jun 08 07:25:41 GMT 2025","passed","Sun Jun 08 07:25:44 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetFilter"
"Verify, that 'Reset filter' button change 'Card Type' to default value ( ALL)","3112","testResetCardType","suite name","Sun Jun 08 07:27:14 GMT 2025","passed","Sun Jun 08 07:27:17 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCardType"
"Check password policy validation error messages when changing password in user menu","13314","testChangePasswordValidationMessages","suite name","Sun Jun 08 07:22:32 GMT 2025","passed","Sun Jun 08 07:22:45 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"User navigate to 'Dashboard page' after login","6","testNavigateToDashboardAfterLogin","suite name","Sun Jun 08 07:26:57 GMT 2025","passed","Sun Jun 08 07:26:57 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testNavigateToDashboardAfterLogin"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","2502","testToggleStatusRadioButtonsCorrectly","suite name","Sun Jun 08 07:30:28 GMT 2025","passed","Sun Jun 08 07:30:31 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","2582","testResetStatus","suite name","Sun Jun 08 07:28:49 GMT 2025","passed","Sun Jun 08 07:28:52 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Verify, that 'Reset filter' clean 'Business Unit' input field","3738","testResetBusinessUnit","suite name","Sun Jun 08 07:27:05 GMT 2025","passed","Sun Jun 08 07:27:09 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetBusinessUnit"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","2826","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Sun Jun 08 07:23:46 GMT 2025","passed","Sun Jun 08 07:23:49 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Check/uncheck reports columns in the 'Generation Parameters dialog'","8600","testCheckboxesOfGenerationParameters","suite name","Sun Jun 08 07:27:42 GMT 2025","passed","Sun Jun 08 07:27:51 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testCheckboxesOfGenerationParameters"
"Verify validation messages when creating Acquirer with invalid input.","2890","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Sun Jun 08 07:29:44 GMT 2025","passed","Sun Jun 08 07:29:47 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Filter transactions by business unit","3696","testFilterTransactionsByBusinessUnit","suite name","Sun Jun 08 07:27:45 GMT 2025","passed","Sun Jun 08 07:27:48 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByBusinessUnit"
"Check after clicking on Transactions user redirected to Transactions page","1939","testTransactionsLink","suite name","Sun Jun 08 07:24:32 GMT 2025","passed","Sun Jun 08 07:24:34 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testTransactionsLink"
"Filtering transactions by Card type displays only matching entries in the table.","2674","testFilterByCardType","suite name","Sun Jun 08 07:26:40 GMT 2025","passed","Sun Jun 08 07:26:42 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByCardType"
"Verify that if company is selected all it's business units are presented in the list","0","testCompaniesBusinessUnitsPresence","suite name","Sun Jun 08 07:22:09 GMT 2025","unknown","Sun Jun 08 07:22:09 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testCompaniesBusinessUnitsPresence"
"Displaying selected currency","3754","testFilterDisplaysSelectedCurrency","suite name","Sun Jun 08 07:25:50 GMT 2025","passed","Sun Jun 08 07:25:54 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"Check that Logo in header contains text 'NPGW' and image","23","testLogoContainsTextAndImage","suite name","Sun Jun 08 07:24:09 GMT 2025","passed","Sun Jun 08 07:24:09 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogoContainsTextAndImage"
"Check if the user can change the password through the profile settings in the user menu","7533","testChangePassword","suite name","Sun Jun 08 07:25:06 GMT 2025","passed","Sun Jun 08 07:25:14 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Download files: PDF, Excel, CSV","3793","testDownloadFiles","suite name","Sun Jun 08 07:24:54 GMT 2025","passed","Sun Jun 08 07:24:58 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"'Reset filter' clears selected options to default","2503","testResetFilter","suite name","Sun Jun 08 07:27:03 GMT 2025","passed","Sun Jun 08 07:27:05 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testResetFilter"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","2878","testToggleStatusRadioButtonsCorrectly","suite name","Sun Jun 08 07:30:20 GMT 2025","passed","Sun Jun 08 07:30:23 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Error message when trying to create a company with invalid length and special characters.","2116","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Sun Jun 08 07:23:22 GMT 2025","passed","Sun Jun 08 07:23:24 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
