"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Reset Amount Values","9612","testResetAmountValues","suite name","Sun Jun 08 09:50:21 GMT 2025","passed","Sun Jun 08 09:50:30 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetAmountValues"
"Verify, that 'Reset filter' button change 'Status' (two options are checked) to default value ( ALL)","5796","testResetMultiStatus","suite name","Sun Jun 08 09:51:58 GMT 2025","passed","Sun Jun 08 09:52:04 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetMultiStatus"
"Verify validation messages when creating Acquirer with invalid input.","6176","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Sun Jun 08 09:55:35 GMT 2025","passed","Sun Jun 08 09:55:41 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Verify validation messages when creating Acquirer with invalid input.","6603","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Sun Jun 08 09:55:47 GMT 2025","passed","Sun Jun 08 09:55:53 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Verify that all elements of dialog are displayed properly","7959","testElementsOfEditBusinessUnitDialog","suite name","Sun Jun 08 09:54:01 GMT 2025","passed","Sun Jun 08 09:54:09 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testElementsOfEditBusinessUnitDialog"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","1865","testVerifyAddBusinessUnitButtonDefaultState","suite name","Sun Jun 08 09:56:50 GMT 2025","passed","Sun Jun 08 09:56:51 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"User email is remembered after first successful login with checked 'Remember me'","7561","testRememberMeCheckedSavesUserEmail","suite name","Sun Jun 08 09:55:20 GMT 2025","passed","Sun Jun 08 09:55:28 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testRememberMeCheckedSavesUserEmail"
"Download files: PDF, Excel, CSV","5440","testDownloadFiles","suite name","Sun Jun 08 09:47:54 GMT 2025","passed","Sun Jun 08 09:48:00 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Verify, that 'Reset filter' clean 'Company' input field","5094","testResetCompany","suite name","Sun Jun 08 09:51:08 GMT 2025","passed","Sun Jun 08 09:51:13 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCompany"
"The company info block can be hidden and shown via settings.","6256","testToggleCompanyInfoVisibilityViaSettings","suite name","Sun Jun 08 09:48:49 GMT 2025","passed","Sun Jun 08 09:48:55 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testToggleCompanyInfoVisibilityViaSettings"
"Verify Minimum and Maximum Password Length Restrictions (negative)","1001","testPasswordLengthRestrictionsOnChange","suite name","Sun Jun 08 09:47:14 GMT 2025","passed","Sun Jun 08 09:47:15 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Verify, that 'Reset filter' button change 'Status' (two options are checked) to default value ( ALL)","5245","testResetMultiStatus","suite name","Sun Jun 08 09:52:12 GMT 2025","passed","Sun Jun 08 09:52:17 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetMultiStatus"
"Verify that transactions are present in the table when a currency filter is applied on the last page","13951","testTableDisplayWhenCurrencyFilterAppliedWhileOnLastPage","suite name","Sun Jun 08 09:54:59 GMT 2025","passed","Sun Jun 08 09:55:13 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTableDisplayWhenCurrencyFilterAppliedWhileOnLastPage"
"Verify that the color theme matching with the default browser theme","5","testDefaultThemeMatching","suite name","Sun Jun 08 09:46:41 GMT 2025","passed","Sun Jun 08 09:46:41 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDefaultThemeMatching"
"'Amount' column sorts ascending on first click and descending on second click.","16059","testSortByAmount","suite name","Sun Jun 08 09:54:17 GMT 2025","passed","Sun Jun 08 09:54:33 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testSortByAmount"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","3061","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","suite name","Sun Jun 08 09:46:26 GMT 2025","passed","Sun Jun 08 09:46:29 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"Verify, that 'Reset filter' button change 'Currency' to default value ( ALL)","5908","testResetCurrency","suite name","Sun Jun 08 09:51:31 GMT 2025","passed","Sun Jun 08 09:51:37 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCurrency"
"Verify that if company is selected all it's business units are presented in the list","0","testCompaniesBusinessUnitsPresence","suite name","Sun Jun 08 09:45:00 GMT 2025","unknown","Sun Jun 08 09:45:00 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testCompaniesBusinessUnitsPresence"
"Displaying the default number of rows on the RowsPerPage selector","2683","testCountSelectorRows","suite name","Sun Jun 08 09:50:21 GMT 2025","passed","Sun Jun 08 09:50:24 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCountSelectorRows"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","2769","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Sun Jun 08 09:46:43 GMT 2025","passed","Sun Jun 08 09:46:46 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","4839","testResetStatus","suite name","Sun Jun 08 09:52:58 GMT 2025","passed","Sun Jun 08 09:53:03 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Verify, that 'Reset filter' button change 'Currency' to default value ( ALL)","5662","testResetCurrency","suite name","Sun Jun 08 09:51:45 GMT 2025","passed","Sun Jun 08 09:51:50 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCurrency"
"Verify the default 'Rows Per Page' value is 25 and the dropdown contains the correct options.","2667","testRowsPerPageDropdownOptions","suite name","Sun Jun 08 09:58:07 GMT 2025","passed","Sun Jun 08 09:58:10 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageDropdownOptions"
"Status filter correctly displays users with 'Active' or 'Inactive' status","20334","testStatusFilterDisplaysCorrectUsers","suite name","Sun Jun 08 09:50:29 GMT 2025","passed","Sun Jun 08 09:50:49 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testStatusFilterDisplaysCorrectUsers"
"Verify that the placeholder text for each field is correct.","2079","testVerifyPlaceholders","suite name","Sun Jun 08 09:46:58 GMT 2025","passed","Sun Jun 08 09:47:01 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyPlaceholders"
"Check if the user can change the password through the profile settings in the user menu","10164","testChangePassword","suite name","Sun Jun 08 09:47:50 GMT 2025","passed","Sun Jun 08 09:48:00 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Verify validation messages when creating Acquirer with invalid input.","3800","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Sun Jun 08 09:55:12 GMT 2025","passed","Sun Jun 08 09:55:16 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","7264","testRememberMeUncheckedDontSaveUserEmail","suite name","Sun Jun 08 09:55:30 GMT 2025","passed","Sun Jun 08 09:55:37 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
"Check password policy validation error messages when changing password in user menu","13786","testChangePasswordValidationMessages","suite name","Sun Jun 08 09:45:29 GMT 2025","passed","Sun Jun 08 09:45:42 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"Selecting the 'Select acquirer' field opens a dropdown with Acquirers list.","2309","testSelectAcquirerDropdownFunctionality","suite name","Sun Jun 08 09:58:26 GMT 2025","passed","Sun Jun 08 09:58:29 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testSelectAcquirerDropdownFunctionality"
"Check the hiding of parameters by pressing the chevron in Card details section","3661","testCheckTheHidingOfParameters","suite name","Sun Jun 08 09:47:13 GMT 2025","passed","Sun Jun 08 09:47:16 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCheckTheHidingOfParameters"
"Verify, that 'Reset filter' button change 'Card Type' to default value ( ALL)","3933","testResetCardType","suite name","Sun Jun 08 09:50:48 GMT 2025","passed","Sun Jun 08 09:50:52 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCardType"
"Edit user under company admin","14028","testEditCompanyUser","suite name","Sun Jun 08 09:48:22 GMT 2025","passed","Sun Jun 08 09:48:36 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testEditCompanyUser"
"Check if the user can change the password through the profile settings in the user menu","9580","testChangePassword","suite name","Sun Jun 08 09:47:33 GMT 2025","passed","Sun Jun 08 09:47:43 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Verify that the Company admin can see all the company's business units in the Business unit dropdown list","2802","testTheVisibilityOfTheAvailableBusinessUnitOptions","suite name","Sun Jun 08 09:53:58 GMT 2025","passed","Sun Jun 08 09:54:01 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheAvailableBusinessUnitOptions"
"Filter acquirers by status.","2641","testFilterAcquirersByStatus","suite name","Sun Jun 08 09:57:22 GMT 2025","passed","Sun Jun 08 09:57:24 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"'Create' button is disabled when required fields are not filled.","2091","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","suite name","Sun Jun 08 09:45:59 GMT 2025","passed","Sun Jun 08 09:46:01 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Unauthenticated users are automatically redirected to the 'Login page'","2004","testUnauthenticatedUserRedirectionToLoginPage","suite name","Sun Jun 08 09:55:39 GMT 2025","passed","Sun Jun 08 09:55:41 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","5152","testResetStatus","suite name","Sun Jun 08 09:53:21 GMT 2025","passed","Sun Jun 08 09:53:26 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Check that Logo in header contains text 'NPGW' and image","21","testLogoContainsTextAndImage","suite name","Sun Jun 08 09:47:04 GMT 2025","passed","Sun Jun 08 09:47:04 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogoContainsTextAndImage"
"Verify that re-selecting an already selected status keeps the selection unchanged.","6470","testRetainStatusWhenReSelectingSameOption","suite name","Sun Jun 08 09:57:55 GMT 2025","passed","Sun Jun 08 09:58:02 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"'Reset filter' clears selected options to default","5237","testResetFilter","suite name","Sun Jun 08 09:53:32 GMT 2025","passed","Sun Jun 08 09:53:37 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testResetFilter"
"Filter acquirers by status.","3054","testFilterAcquirersByStatus","suite name","Sun Jun 08 09:57:13 GMT 2025","passed","Sun Jun 08 09:57:16 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"The 'Status' dropdown toggles and contains options All, Active, Inactive.","1734","testOpenStatusDropdown","suite name","Sun Jun 08 09:57:30 GMT 2025","passed","Sun Jun 08 09:57:31 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testOpenStatusDropdown"
"Verify error appears when creating an Acquirer with a duplicate name.","5666","testCreateAcquirerWithDuplicateNameShowsError","suite name","Sun Jun 08 09:54:49 GMT 2025","passed","Sun Jun 08 09:54:54 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testCreateAcquirerWithDuplicateNameShowsError"
"Filtering transactions by Card type displays only matching entries in the table.","3294","testFilterByCardType","suite name","Sun Jun 08 09:50:31 GMT 2025","passed","Sun Jun 08 09:50:34 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByCardType"
"Verify, that 'Reset filter' button change 'Card Type' to default value ( ALL)","3876","testResetCardType","suite name","Sun Jun 08 09:50:57 GMT 2025","passed","Sun Jun 08 09:51:01 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCardType"
"Check/uncheck reports columns in the 'Generation Parameters dialog'","17483","testCheckboxesOfGenerationParameters","suite name","Sun Jun 08 09:52:37 GMT 2025","passed","Sun Jun 08 09:52:54 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testCheckboxesOfGenerationParameters"
"The 'Currency' dropdown toggles and contains options","2835","testOpenCurrencyDropdown","suite name","Sun Jun 08 09:54:48 GMT 2025","passed","Sun Jun 08 09:54:51 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testOpenCurrencyDropdown"
"Verify, that 'Reset filter' button change 'Amount' to default value ( AMOUNT)","7929","testResetAmount","suite name","Sun Jun 08 09:50:06 GMT 2025","passed","Sun Jun 08 09:50:14 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetAmount"
"Validates successful business unit addition to company (E2E test).","6729","testAddBusinessUnitEndToEndTest","suite name","Sun Jun 08 09:55:27 GMT 2025","passed","Sun Jun 08 09:55:33 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testAddBusinessUnitEndToEndTest"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","12292","testRetainCurrencyWhenReSelectingSameOption","suite name","Sun Jun 08 09:54:59 GMT 2025","passed","Sun Jun 08 09:55:11 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Edits the user's role and status, verifies the updates, and reactivates the user(e2e).","18178","testEditUser","suite name","Sun Jun 08 09:49:12 GMT 2025","passed","Sun Jun 08 09:49:30 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testEditUser"
"Error message when trying to create a company with invalid length and special characters.","2195","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Sun Jun 08 09:46:13 GMT 2025","passed","Sun Jun 08 09:46:15 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Displaying selected currency","5233","testFilterDisplaysSelectedCurrency","suite name","Sun Jun 08 09:48:42 GMT 2025","passed","Sun Jun 08 09:48:48 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"Create company analyst under admin","25839","testCreateCompanyAnalystAndDeactivate","suite name","Sun Jun 08 09:46:36 GMT 2025","passed","Sun Jun 08 09:47:02 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAnalystAndDeactivate"
"Verify the status is sent to the server","6893","testStatusRequestServer","suite name","Sun Jun 08 09:53:43 GMT 2025","passed","Sun Jun 08 09:53:50 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testStatusRequestServer"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","3221","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Sun Jun 08 09:46:50 GMT 2025","passed","Sun Jun 08 09:46:54 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Log out via button in the Header","165","testLogOutViaButtonInHeader","suite name","Sun Jun 08 09:46:52 GMT 2025","passed","Sun Jun 08 09:46:52 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInHeader"
"'Filename' column header sorts entries in alphabetical and reverse order","1804","testSortingByFilename","suite name","Sun Jun 08 09:53:44 GMT 2025","passed","Sun Jun 08 09:53:46 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testSortingByFilename"
"Compare number of transactions with selected statuses in the table before and after filter","23873","testFilterByStatus","suite name","Sun Jun 08 09:52:05 GMT 2025","passed","Sun Jun 08 09:52:29 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Correct transaction summary mock data is displayed on Dashboard page","10567","testTransactionSummaryMock","suite name","Sun Jun 08 09:52:00 GMT 2025","passed","Sun Jun 08 09:52:11 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testTransactionSummaryMock"
"Verify Acquirer can be activated and deactivated from the table","9421","testAcquirerCanBeActivatedAndDeactivated","suite name","Sun Jun 08 09:56:29 GMT 2025","passed","Sun Jun 08 09:56:38 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testAcquirerCanBeActivatedAndDeactivated"
"Check after clicking on Transactions user redirected to Transactions page","1914","testTransactionsLink","suite name","Sun Jun 08 09:47:26 GMT 2025","passed","Sun Jun 08 09:47:28 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testTransactionsLink"
"Verifies that table column headers are displayed correctly on each page when navigating through paginated results.","7875","testColumnHeadersDisplayCorrectlyOnAllPages","suite name","Sun Jun 08 09:56:44 GMT 2025","passed","Sun Jun 08 09:56:52 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testColumnHeadersDisplayCorrectlyOnAllPages"
"The presence of the dropdown options export table data to file","4885","testPresenceOfDownloadFilesOptions","suite name","Sun Jun 08 09:49:26 GMT 2025","passed","Sun Jun 08 09:49:31 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testPresenceOfDownloadFilesOptions"
"The visibility of elements in the 'Acquirers List' control panel","1716","testVisibilityAcquirersListControlTab","suite name","Sun Jun 08 09:59:13 GMT 2025","passed","Sun Jun 08 09:59:15 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityAcquirersListControlTab"
"Filtering transactions by Card type displays only matching entries in the table.","3053","testFilterByCardType","suite name","Sun Jun 08 09:50:41 GMT 2025","passed","Sun Jun 08 09:50:44 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByCardType"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","4873","testResetStatus","suite name","Sun Jun 08 09:53:32 GMT 2025","passed","Sun Jun 08 09:53:37 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"User navigate to 'Transactions page' after clicking on 'Transactions' link on the header","2353","testNavigateToTransactionsPage","suite name","Sun Jun 08 09:49:17 GMT 2025","passed","Sun Jun 08 09:49:19 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testNavigateToTransactionsPage"
"Filtering transactions by Currency","6708","testFilterTransactionsByCurrency","suite name","Sun Jun 08 09:53:38 GMT 2025","passed","Sun Jun 08 09:53:45 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByCurrency"
"Filtering transactions by Currency","8598","testFilterTransactionsByCurrency","suite name","Sun Jun 08 09:53:22 GMT 2025","passed","Sun Jun 08 09:53:30 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByCurrency"
"Verify that user can see 'Card type' options","2707","testTheVisibilityOfTheCardTypeOptions","suite name","Sun Jun 08 09:54:08 GMT 2025","passed","Sun Jun 08 09:54:11 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheCardTypeOptions"
"Add a new user and verify that all fields, statuses, and icons are correctly displayed(e2e).","5766","testAddCompanyAnalyst","suite name","Sun Jun 08 09:45:38 GMT 2025","passed","Sun Jun 08 09:45:43 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddCompanyAnalyst"
"Verify that 'Create' button is disabled when Acquirer name is empty.","4889","testDisableCreateButtonWhenAcquirerNameIsEmpty","suite name","Sun Jun 08 09:55:00 GMT 2025","passed","Sun Jun 08 09:55:05 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisableCreateButtonWhenAcquirerNameIsEmpty"
"User navigate to 'System administration page'","1847","testNavigateToSystemAdministrationPage","suite name","Sun Jun 08 09:49:38 GMT 2025","passed","Sun Jun 08 09:49:40 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testNavigateToSystemAdministrationPage"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","4187","testToggleStatusRadioButtonsCorrectly","suite name","Sun Jun 08 09:56:21 GMT 2025","passed","Sun Jun 08 09:56:26 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Verify, that 'Reset filter' clean 'Business Unit' input field","6242","testResetBusinessUnit","suite name","Sun Jun 08 09:50:37 GMT 2025","passed","Sun Jun 08 09:50:43 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetBusinessUnit"
"Verify the request to server contains all the information from the filter","19302","testRequestToServer","suite name","Sun Jun 08 09:49:39 GMT 2025","passed","Sun Jun 08 09:49:58 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testRequestToServer"
