"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Error message when trying to create a company with invalid length and special characters.","2194","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Sun Jun 08 06:22:29 GMT 2025","passed","Sun Jun 08 06:22:31 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Filter acquirers by status.","2454","testFilterAcquirersByStatus","suite name","Sun Jun 08 06:31:42 GMT 2025","passed","Sun Jun 08 06:31:44 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"Error message when trying to create a company with invalid length and special characters.","2116","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Sun Jun 08 06:22:38 GMT 2025","passed","Sun Jun 08 06:22:40 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","1835","testVisibilityHeaderAndAcquirersList","suite name","Sun Jun 08 06:34:02 GMT 2025","passed","Sun Jun 08 06:34:04 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"Edits the user's role and status, verifies the updates, and reactivates the user(e2e).","13293","testEditUser","suite name","Sun Jun 08 06:24:51 GMT 2025","passed","Sun Jun 08 06:25:04 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testEditUser"
"Create company analyst under admin","28419","testCreateCompanyAnalystAndDeactivate","suite name","Sun Jun 08 06:23:12 GMT 2025","passed","Sun Jun 08 06:23:40 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAnalystAndDeactivate"
"Verify, that 'Reset filter' button change 'Amount' to default value ( AMOUNT)","4472","testResetAmount","suite name","Sun Jun 08 06:26:26 GMT 2025","passed","Sun Jun 08 06:26:31 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetAmount"
"Displaying selected currency","3622","testFilterDisplaysSelectedCurrency","suite name","Sun Jun 08 06:25:27 GMT 2025","passed","Sun Jun 08 06:25:31 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"Verify that if company is selected all it's business units are presented in the list","0","testCompaniesBusinessUnitsPresence","suite name","Sun Jun 08 06:21:11 GMT 2025","unknown","Sun Jun 08 06:21:11 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testCompaniesBusinessUnitsPresence"
"Check that Logo in header contains text 'NPGW' and image","23","testLogoContainsTextAndImage","suite name","Sun Jun 08 06:23:37 GMT 2025","passed","Sun Jun 08 06:23:37 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogoContainsTextAndImage"
"Correct transaction summary mock data is displayed on Dashboard page","7801","testTransactionSummaryMock","suite name","Sun Jun 08 06:27:07 GMT 2025","passed","Sun Jun 08 06:27:15 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testTransactionSummaryMock"
"Verify, that 'Reset filter' button change 'Status' (two options are checked) to default value ( ALL)","2873","testResetMultiStatus","suite name","Sun Jun 08 06:28:11 GMT 2025","passed","Sun Jun 08 06:28:14 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetMultiStatus"
"Filtering transactions by Card type displays only matching entries in the table.","2453","testFilterByCardType","suite name","Sun Jun 08 06:26:32 GMT 2025","passed","Sun Jun 08 06:26:35 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByCardType"
"Verify, that 'Reset filter' button change 'Status' (two options are checked) to default value ( ALL)","2986","testResetMultiStatus","suite name","Sun Jun 08 06:28:21 GMT 2025","passed","Sun Jun 08 06:28:24 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetMultiStatus"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","2808","testResetStatus","suite name","Sun Jun 08 06:28:56 GMT 2025","passed","Sun Jun 08 06:28:59 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Choose amount popup functionality","5924","testChooseAmountPopUp","suite name","Sun Jun 08 06:24:11 GMT 2025","passed","Sun Jun 08 06:24:17 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testChooseAmountPopUp"
"Verify that the user can switch to the dark theme","720","testDarkColorThemeSwitch","suite name","Sun Jun 08 06:23:02 GMT 2025","passed","Sun Jun 08 06:23:03 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDarkColorThemeSwitch"
"Verify, that 'Reset filter' button change 'Currency' to default value ( ALL)","4118","testResetCurrency","suite name","Sun Jun 08 06:27:52 GMT 2025","passed","Sun Jun 08 06:27:56 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCurrency"
"Error message is displayed when start date is after end date.","2037","testErrorMessageForReversedDateRange","suite name","Sun Jun 08 06:28:09 GMT 2025","passed","Sun Jun 08 06:28:11 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testErrorMessageForReversedDateRange"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","2612","testResetStatus","suite name","Sun Jun 08 06:28:38 GMT 2025","passed","Sun Jun 08 06:28:41 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Reset Amount Values","6810","testResetAmountValues","suite name","Sun Jun 08 06:26:37 GMT 2025","passed","Sun Jun 08 06:26:44 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetAmountValues"
"Displaying the default number of rows on the RowsPerPage selector","2104","testCountSelectorRows","suite name","Sun Jun 08 06:26:24 GMT 2025","passed","Sun Jun 08 06:26:26 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCountSelectorRows"
"Status filter correctly displays users with 'Active' or 'Inactive' status","10699","testStatusFilterDisplaysCorrectUsers","suite name","Sun Jun 08 06:25:51 GMT 2025","passed","Sun Jun 08 06:26:02 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testStatusFilterDisplaysCorrectUsers"
"Adding a user with an existing email address results in an error message.","7154","testAddUserWithExistingEmail","suite name","Sun Jun 08 06:22:24 GMT 2025","passed","Sun Jun 08 06:22:31 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddUserWithExistingEmail"
"Verify, that 'Reset filter' button change 'Currency' to default value ( ALL)","4044","testResetCurrency","suite name","Sun Jun 08 06:27:41 GMT 2025","passed","Sun Jun 08 06:27:45 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCurrency"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","6571","testRetainCurrencyWhenReSelectingSameOption","suite name","Sun Jun 08 06:30:03 GMT 2025","passed","Sun Jun 08 06:30:10 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Verify Minimum and Maximum Password Length Restrictions (negative)","842","testPasswordLengthRestrictionsOnChange","suite name","Sun Jun 08 06:24:00 GMT 2025","passed","Sun Jun 08 06:24:01 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Verify that transactions are present in the table when a currency filter is applied on the last page","6899","testTableDisplayWhenCurrencyFilterAppliedWhileOnLastPage","suite name","Sun Jun 08 06:29:32 GMT 2025","passed","Sun Jun 08 06:29:39 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTableDisplayWhenCurrencyFilterAppliedWhileOnLastPage"
"Verify full lists of column headers in table and visible columns from Settings","4326","testCheckUncheckAllVisibleColumns","suite name","Sun Jun 08 06:25:43 GMT 2025","passed","Sun Jun 08 06:25:48 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCheckUncheckAllVisibleColumns"
"User navigate to 'Dashboard page' after login","9","testNavigateToDashboardAfterLogin","suite name","Sun Jun 08 06:26:42 GMT 2025","passed","Sun Jun 08 06:26:42 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testNavigateToDashboardAfterLogin"
"'Creation Date' column sorts ascending by default and descending on click.","5665","testSortByCreationDate","suite name","Sun Jun 08 06:29:20 GMT 2025","passed","Sun Jun 08 06:29:26 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testSortByCreationDate"
"Verify validation messages when creating Acquirer with invalid input.","2958","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Sun Jun 08 06:30:27 GMT 2025","passed","Sun Jun 08 06:30:30 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"'Reset filter' clears selected options to default","4923","testResetFilter","suite name","Sun Jun 08 06:28:26 GMT 2025","passed","Sun Jun 08 06:28:31 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testResetFilter"
"Verify, that 'Reset filter' clean 'Business Unit' input field","5064","testResetBusinessUnit","suite name","Sun Jun 08 06:26:50 GMT 2025","passed","Sun Jun 08 06:26:56 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetBusinessUnit"
"Deactivate user by 'Change user activity button' and verify status change","17018","testDeactivateUserViaChangeUserActivityButton","suite name","Sun Jun 08 06:24:09 GMT 2025","passed","Sun Jun 08 06:24:26 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateUserViaChangeUserActivityButton"
"Check/uncheck reports columns in the 'Generation Parameters dialog'","11116","testCheckboxesOfGenerationParameters","suite name","Sun Jun 08 06:27:39 GMT 2025","passed","Sun Jun 08 06:27:50 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testCheckboxesOfGenerationParameters"
"Correct merchant ID is sent to the server","2801","testCheckMerchantId","suite name","Sun Jun 08 06:26:22 GMT 2025","passed","Sun Jun 08 06:26:25 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testCheckMerchantId"
"Verify validation messages when creating Acquirer with invalid input.","3099","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Sun Jun 08 06:29:57 GMT 2025","passed","Sun Jun 08 06:30:00 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","3102","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Sun Jun 08 06:23:05 GMT 2025","passed","Sun Jun 08 06:23:08 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"The 'Currency' dropdown toggles and contains options","2405","testOpenCurrencyDropdown","suite name","Sun Jun 08 06:29:54 GMT 2025","passed","Sun Jun 08 06:29:56 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testOpenCurrencyDropdown"
"Verify Minimum and Maximum Password Length Restrictions (negative)","795","testPasswordLengthRestrictionsOnChange","suite name","Sun Jun 08 06:23:44 GMT 2025","passed","Sun Jun 08 06:23:45 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Compare number of transactions with selected statuses in the table before and after filter","9810","testFilterByStatus","suite name","Sun Jun 08 06:27:24 GMT 2025","passed","Sun Jun 08 06:27:34 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"All key chart elements are correctly displayed","2049","testVisibleChartElementsAreDisplayedCorrectly","suite name","Sun Jun 08 06:27:22 GMT 2025","passed","Sun Jun 08 06:27:24 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testVisibleChartElementsAreDisplayedCorrectly"
"Verify Acquirer status 'Active/Inactive' is displayed in column 'Status'","7279","testVerifyAcquirerStatus","suite name","Sun Jun 08 06:33:26 GMT 2025","passed","Sun Jun 08 06:33:33 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVerifyAcquirerStatus"
"Add new system admin under super admin","5486","testAddSystemAdmin","suite name","Sun Jun 08 06:22:11 GMT 2025","passed","Sun Jun 08 06:22:17 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddSystemAdmin"
"User navigate to 'Reports page' after clicking on 'Reports' link on the header","1318","testNavigateToReportsPage","suite name","Sun Jun 08 06:28:18 GMT 2025","passed","Sun Jun 08 06:28:19 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testNavigateToReportsPage"
"Verify Minimum and Maximum Password Length Restrictions (negative)","806","testPasswordLengthRestrictionsOnChange","suite name","Sun Jun 08 06:23:51 GMT 2025","passed","Sun Jun 08 06:23:52 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Filtering transactions by Currency","6447","testFilterTransactionsByCurrency","suite name","Sun Jun 08 06:28:19 GMT 2025","passed","Sun Jun 08 06:28:25 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByCurrency"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","2834","testToggleStatusRadioButtonsCorrectly","suite name","Sun Jun 08 06:30:45 GMT 2025","passed","Sun Jun 08 06:30:48 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Check password policy validation error messages when changing password in user menu","13157","testChangePasswordValidationMessages","suite name","Sun Jun 08 06:22:09 GMT 2025","passed","Sun Jun 08 06:22:22 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"Selecting the 'Select acquirer' field opens a dropdown with Acquirers list.","2689","testSelectAcquirerDropdownFunctionality","suite name","Sun Jun 08 06:33:05 GMT 2025","passed","Sun Jun 08 06:33:08 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testSelectAcquirerDropdownFunctionality"
"Displaying selected currency","4239","testFilterDisplaysSelectedCurrency","suite name","Sun Jun 08 06:25:16 GMT 2025","passed","Sun Jun 08 06:25:20 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"Verify that re-selecting an already selected status keeps the selection unchanged.","5562","testRetainStatusWhenReSelectingSameOption","suite name","Sun Jun 08 06:32:31 GMT 2025","passed","Sun Jun 08 06:32:37 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"Log out via button in the user menu","708","testLogOutViaButtonInUserMenu","suite name","Sun Jun 08 06:23:30 GMT 2025","passed","Sun Jun 08 06:23:30 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInUserMenu"
"Verify that user can see selector Status Options","2233","testTheVisibilityOfTheStatusSelectorOptions","suite name","Sun Jun 08 06:29:55 GMT 2025","passed","Sun Jun 08 06:29:57 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheStatusSelectorOptions"
"Error is displayed when trying to create a company with special characters in the name.","2301","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","suite name","Sun Jun 08 06:22:46 GMT 2025","passed","Sun Jun 08 06:22:48 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Verify Acquirers table contains correct column headers","1525","testDisplayCorrectColumnHeadersInAcquirersTable","suite name","Sun Jun 08 06:31:24 GMT 2025","passed","Sun Jun 08 06:31:26 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDisplayCorrectColumnHeadersInAcquirersTable"
"Verify, that 'Reset filter' button change 'Card Type' to default value ( ALL)","3001","testResetCardType","suite name","Sun Jun 08 06:27:12 GMT 2025","passed","Sun Jun 08 06:27:15 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCardType"
"Verify, that 'Reset filter' button change 'Card Type' to default value ( ALL)","2718","testResetCardType","suite name","Sun Jun 08 06:27:02 GMT 2025","passed","Sun Jun 08 06:27:05 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCardType"
"Verify Selecting 'Rows Per Page' Option Updates the Field Value.","4720","testSelectingRowsPerPageOptionUpdatesFieldValue","suite name","Sun Jun 08 06:33:15 GMT 2025","passed","Sun Jun 08 06:33:19 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testSelectingRowsPerPageOptionUpdatesFieldValue"
"Check if the user can change the password through the profile settings in the user menu","10142","testChangePassword","suite name","Sun Jun 08 06:24:49 GMT 2025","passed","Sun Jun 08 06:24:59 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Verify that the Company admin can see all the company's business units in the Business unit dropdown list","1910","testTheVisibilityOfTheAvailableBusinessUnitOptions","suite name","Sun Jun 08 06:29:38 GMT 2025","passed","Sun Jun 08 06:29:40 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheAvailableBusinessUnitOptions"
"Verify validation messages when creating Acquirer with invalid input.","2640","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Sun Jun 08 06:29:48 GMT 2025","passed","Sun Jun 08 06:29:50 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Validates successful company creation and correct field persistence (E2E test).","8624","testAddCompanyEndToEndTest","suite name","Sun Jun 08 06:21:56 GMT 2025","passed","Sun Jun 08 06:22:04 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyEndToEndTest"
"Unauthenticated users are automatically redirected to the 'Login page'","1775","testUnauthenticatedUserRedirectionToLoginPage","suite name","Sun Jun 08 06:30:39 GMT 2025","passed","Sun Jun 08 06:30:41 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify, that 'Reset filter' button change 'Currency' to default value ( ALL)","3918","testResetCurrency","suite name","Sun Jun 08 06:27:30 GMT 2025","passed","Sun Jun 08 06:27:34 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCurrency"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","2628","testResetStatus","suite name","Sun Jun 08 06:28:30 GMT 2025","passed","Sun Jun 08 06:28:33 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Error message 'From should be lesser than To' appears","2989","testErrorMessageByAmount","suite name","Sun Jun 08 06:24:54 GMT 2025","passed","Sun Jun 08 06:24:57 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageByAmount"
"Check that after click on transactions in column NPGW reference user see transaction details","3150","testCheckTransactionDetails","suite name","Sun Jun 08 06:24:01 GMT 2025","passed","Sun Jun 08 06:24:05 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCheckTransactionDetails"
"Verify that 'Create' button is disabled when Acquirer name is empty.","2060","testDisableCreateButtonWhenAcquirerNameIsEmpty","suite name","Sun Jun 08 06:29:39 GMT 2025","passed","Sun Jun 08 06:29:41 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisableCreateButtonWhenAcquirerNameIsEmpty"
"'Create' button is disabled when required fields are not filled.","2055","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","suite name","Sun Jun 08 06:22:20 GMT 2025","passed","Sun Jun 08 06:22:22 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Filter transactions by business unit","5197","testFilterTransactionsByBusinessUnit","suite name","Sun Jun 08 06:27:53 GMT 2025","passed","Sun Jun 08 06:27:58 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByBusinessUnit"
"Verify that selecting a 'Rows Per Page' option displays the correct number of rows in the table.","5507","testRowsPerPageSelectionDisplaysCorrectNumberOfRows","suite name","Sun Jun 08 06:32:53 GMT 2025","passed","Sun Jun 08 06:32:59 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageSelectionDisplaysCorrectNumberOfRows"
"Verifies that the Acquirers table displays correct data for the selected acquirer and shows relevant action buttons.","2908","testDisplaySingleRowWhenAcquirerIsSelected","suite name","Sun Jun 08 06:31:32 GMT 2025","passed","Sun Jun 08 06:31:35 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDisplaySingleRowWhenAcquirerIsSelected"
"Error is displayed when trying to create a company with an already existing name","2780","testAddCompanyWithSameName","suite name","Sun Jun 08 06:22:11 GMT 2025","passed","Sun Jun 08 06:22:14 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithSameName"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","2766","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Sun Jun 08 06:23:24 GMT 2025","passed","Sun Jun 08 06:23:26 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Verify content of 'Generation Parameters dialog'","5745","testContentOfGenerationParametersDialog","suite name","Sun Jun 08 06:27:56 GMT 2025","passed","Sun Jun 08 06:28:02 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testContentOfGenerationParametersDialog"
