"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","beforeMethod","Surefire suite","Wed Apr 09 12:15:19 GMT 2025","broken","Wed Apr 09 12:15:19 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","beforeMethod"
"","0","beforeMethod","Surefire suite","Wed Apr 09 12:15:20 GMT 2025","broken","Wed Apr 09 12:15:20 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","beforeMethod"
"User navigate to 'Login page' after logout","1","testNavigateToLoginPageAfterLogout","Surefire suite","Wed Apr 09 12:15:16 GMT 2025","skipped","Wed Apr 09 12:15:16 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","testNavigateToLoginPageAfterLogout"
"","0","afterMethod","Surefire suite","Wed Apr 09 12:15:22 GMT 2025","broken","Wed Apr 09 12:15:22 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","afterMethod"
"Added company appears in the 'Select company' dropdown list","0","testVerifyCompanyPresenceInDropdown","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCompanyPresenceInDropdown"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","0","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"","0","beforeMethod","Surefire suite","Wed Apr 09 12:15:16 GMT 2025","broken","Wed Apr 09 12:15:16 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","beforeMethod"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Unauthenticated users are automatically redirected to the 'Login page'","0","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Wed Apr 09 12:15:19 GMT 2025","skipped","Wed Apr 09 12:15:19 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 12:15:22 GMT 2025","skipped","Wed Apr 09 12:15:22 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Company creation with Latin symbols","0","testAddCompanyWithAllFilledFields","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithAllFilledFields"
"Error is displayed when trying to create a company with an already existing name","0","testAddCompanyWithSameName","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithSameName"
"Company can be added by filling out required fields","0","testAddCompanyByFillRequiredFields","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyByFillRequiredFields"
"Displaying the currency filter on the screen when selecting EUR.","1","testFilterByCurrency","Surefire suite","Wed Apr 09 12:14:57 GMT 2025","unknown","Wed Apr 09 12:14:57 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterByCurrency"
"User email is remembered after first successful login with checked 'Remember me'","1","testRememberMeCheckedSavesUserEmail","Surefire suite","Wed Apr 09 12:15:19 GMT 2025","skipped","Wed Apr 09 12:15:19 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testRememberMeCheckedSavesUserEmail"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","0","testVerifyErrorMessageForInvalidCompanyNameLength","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"","0","afterMethod","Surefire suite","Wed Apr 09 12:15:16 GMT 2025","broken","Wed Apr 09 12:15:16 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","afterMethod"
"User navigate to 'Login page'","0","testNavigateToLoginPage","Surefire suite","Wed Apr 09 12:15:19 GMT 2025","skipped","Wed Apr 09 12:15:19 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"","0","beforeMethod","Surefire suite","Wed Apr 09 12:15:18 GMT 2025","broken","Wed Apr 09 12:15:18 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","beforeMethod"
"Error is displayed when trying to create a company with special characters in the name.","1","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"'Create' button is disabled when required fields are not filled.","0","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Verify: Selecting the 'Select acquirer' field opens a dropdown with Acquirers list.","0","testSelectAcquirerDropdownFunctionality","Surefire suite","Wed Apr 09 12:15:20 GMT 2025","skipped","Wed Apr 09 12:15:20 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testSelectAcquirerDropdownFunctionality"
"Unauthenticated users are automatically redirected to the 'Login page'","0","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Wed Apr 09 12:15:19 GMT 2025","skipped","Wed Apr 09 12:15:19 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Company creation with Cyrillic symbols","0","testAddCompanyWithCyrillicSymbols","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithCyrillicSymbols"
"Unauthenticated users are automatically redirected to the 'Login page'","0","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Wed Apr 09 12:15:19 GMT 2025","skipped","Wed Apr 09 12:15:19 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Unauthenticated users are automatically redirected to the 'Login page'","0","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Wed Apr 09 12:15:19 GMT 2025","skipped","Wed Apr 09 12:15:19 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","0","testVerifyErrorMessageForInvalidCompanyNameLength","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Verify that the placeholder text for each field is correct.","0","testVerifyPlaceholders","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyPlaceholders"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"","0","afterMethod","Surefire suite","Wed Apr 09 12:15:20 GMT 2025","broken","Wed Apr 09 12:15:20 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","afterMethod"
"'Create' button is disabled when required fields are not filled.","0","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Displaying the number of rows on the screen when selecting Selector Rows.","0","testCountSelectorRows","Surefire suite","Wed Apr 09 12:15:20 GMT 2025","skipped","Wed Apr 09 12:15:20 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCountSelectorRows"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","0","testRememberMeUncheckedDontSaveUserEmail","Surefire suite","Wed Apr 09 12:15:19 GMT 2025","skipped","Wed Apr 09 12:15:19 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
"'Create' button is disabled when required fields are not filled.","0","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Displaying options when clicking on Selector Rows","0","testCountOptionsSelectorRows","Surefire suite","Wed Apr 09 12:15:20 GMT 2025","skipped","Wed Apr 09 12:15:20 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCountOptionsSelectorRows"
"User navigate to 'System administration page' after clicking on 'System administration' link on the header","0","testNavigateToSystemAdministrationPage","Surefire suite","Wed Apr 09 12:15:18 GMT 2025","skipped","Wed Apr 09 12:15:18 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testNavigateToSystemAdministrationPage"
"Verify that the 'Add Company' window displays the correct title in the header.","4","testVerifyAddCompanyWindowTitle","Surefire suite","Wed Apr 09 12:15:22 GMT 2025","skipped","Wed Apr 09 12:15:22 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyAddCompanyWindowTitle"
"User navigate to 'Transactions page' after clicking on 'Transactions' link on the header","0","testNavigateToTransactionsPage","Surefire suite","Wed Apr 09 12:15:20 GMT 2025","skipped","Wed Apr 09 12:15:20 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testNavigateToTransactionsPage"
"Verifying that we can switch the page when we click next button","0","testPaginationNextButton","Surefire suite","Wed Apr 09 12:14:57 GMT 2025","unknown","Wed Apr 09 12:14:57 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testPaginationNextButton"
"","0","beforeMethod","Surefire suite","Wed Apr 09 12:15:17 GMT 2025","broken","Wed Apr 09 12:15:17 GMT 2025","xyz.npgw.test.run.ReportsPageTest","Surefire test","xyz.npgw.test.run.ReportsPageTest","beforeMethod"
"Verify: The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","0","testVisibilityHeaderAndAcquirersList","Surefire suite","Wed Apr 09 12:15:20 GMT 2025","skipped","Wed Apr 09 12:15:20 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"User navigate to 'Reports page' after clicking on 'Reports' link on the header","0","testNavigateToReportsPage","Surefire suite","Wed Apr 09 12:15:17 GMT 2025","skipped","Wed Apr 09 12:15:17 GMT 2025","xyz.npgw.test.run.ReportsPageTest","Surefire test","xyz.npgw.test.run.ReportsPageTest","testNavigateToReportsPage"
"","0","beforeMethod","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","broken","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","beforeMethod"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Verify: The visibility of elements in the 'Acquirers List' control panel","0","testVisibilityAcquirersListControlTab","Surefire suite","Wed Apr 09 12:15:20 GMT 2025","skipped","Wed Apr 09 12:15:20 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVisibilityAcquirersListControlTab"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Wed Apr 09 12:15:21 GMT 2025","skipped","Wed Apr 09 12:15:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
