"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Unauthenticated users are automatically redirected to the 'Login page'","1237","testUnauthenticatedUserRedirectionToLoginPage","suite name","Thu May 15 20:19:16 GMT 2025","passed","Thu May 15 20:19:17 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Log out via button in the user menu","807","testLogOutViaButtonInUserMenu","suite name","Thu May 15 20:20:23 GMT 2025","passed","Thu May 15 20:20:23 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInUserMenu"
"Reset company analyst password under company admin","22555","testResetPasswordForCompanyAnalyst","suite name","Thu May 15 20:22:51 GMT 2025","passed","Thu May 15 20:23:13 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetPasswordForCompanyAnalyst"
"Verify full lists of column headers in table and visible columns from Settings","4031","testCheckUncheckAllVisibleColumns","suite name","Thu May 15 20:21:59 GMT 2025","passed","Thu May 15 20:22:03 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCheckUncheckAllVisibleColumns"
"Edit company info and save","7296","testEditCompanyInfoAndSave","suite name","Thu May 15 20:19:23 GMT 2025","passed","Thu May 15 20:19:30 GMT 2025","xyz.npgw.test.run.EditCompanyDialogTest","test name","xyz.npgw.test.run.EditCompanyDialogTest","testEditCompanyInfoAndSave"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","0","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Thu May 15 20:25:21 GMT 2025","skipped","Thu May 15 20:25:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Verify validation messages when creating Acquirer with invalid input.","3874","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Thu May 15 20:25:12 GMT 2025","passed","Thu May 15 20:25:16 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Verify validation messages when creating Acquirer with invalid input.","4029","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Thu May 15 20:25:30 GMT 2025","passed","Thu May 15 20:25:34 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Verify Acquirers table contains correct column headers","2078","testDisplayCorrectColumnHeadersInAcquirersTable","suite name","Thu May 15 20:21:49 GMT 2025","passed","Thu May 15 20:21:51 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDisplayCorrectColumnHeadersInAcquirersTable"
"Verify content of 'Generation Parameters dialog'","2949","testContentOfGenerationParametersDalog","suite name","Thu May 15 20:23:58 GMT 2025","passed","Thu May 15 20:24:01 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testContentOfGenerationParametersDalog"
"Error message is displayed when start date is after end date.","325","testErrorMessageForReversedDateRange","suite name","Thu May 15 20:23:35 GMT 2025","passed","Thu May 15 20:23:36 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testErrorMessageForReversedDateRange"
"Choose amount popup functionality","4863","testChooseAmountPopUp","suite name","Thu May 15 20:22:25 GMT 2025","passed","Thu May 15 20:22:30 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testChooseAmountPopUp"
"Verify Selecting 'Rows Per Page' Option Updates the Field Value.","5896","testSelectingRowsPerPageOptionUpdatesFieldValue","suite name","Thu May 15 20:23:09 GMT 2025","passed","Thu May 15 20:23:15 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testSelectingRowsPerPageOptionUpdatesFieldValue"
"The presence of the dropdown options export table data to  file","3671","testPresenceOfDownloadFilesOptions","suite name","Thu May 15 20:24:31 GMT 2025","passed","Thu May 15 20:24:35 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testPresenceOfDownloadFilesOptions"
"Verify that company name is pre-filled correctly and read-only","9779","testVerifyFieldCompanyNamePreFilledAndReadOnly","suite name","Thu May 15 20:21:18 GMT 2025","passed","Thu May 15 20:21:27 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyFieldCompanyNamePreFilledAndReadOnly"
"Verifying that we can switch the page when we click next button","3719","testPaginationNextButton","suite name","Thu May 15 20:24:23 GMT 2025","passed","Thu May 15 20:24:26 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testPaginationNextButton"
"Filtering transactions by Currency","3369","testFilterTransactionsByCurrency","suite name","Thu May 15 20:24:08 GMT 2025","passed","Thu May 15 20:24:11 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByCurrency"
"Download files: PDF, Excel, CVS","3582","testDownloadFiles","suite name","Thu May 15 20:22:58 GMT 2025","passed","Thu May 15 20:23:01 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Verify that the label of each field is correct","9657","testVerifyLabelOfEachField","suite name","Thu May 15 20:21:30 GMT 2025","passed","Thu May 15 20:21:40 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyLabelOfEachField"
"Check that click on Logo return user to the dashboard page from other pages","1898","testClickLogoReturnToDashboardPage","suite name","Thu May 15 20:19:54 GMT 2025","passed","Thu May 15 20:19:56 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testClickLogoReturnToDashboardPage"
"Error message is displayed when start date is after end date.","1283","testErrorMessageForReversedDateRange","suite name","Thu May 15 20:24:06 GMT 2025","passed","Thu May 15 20:24:07 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testErrorMessageForReversedDateRange"
"Selecting the 'Select acquirer' field opens a dropdown with Acquirers list.","2708","testSelectAcquirerDropdownFunctionality","suite name","Thu May 15 20:23:01 GMT 2025","passed","Thu May 15 20:23:04 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testSelectAcquirerDropdownFunctionality"
"Verify 'Add business unit' button activation once some company is selected","10805","testVerifyAvailabilityOfBusinessUnitButton","suite name","Thu May 15 20:20:24 GMT 2025","passed","Thu May 15 20:20:34 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAvailabilityOfBusinessUnitButton"
"Error is displayed when trying to create a company with an already existing name","2929","testAddCompanyWithSameName","suite name","Thu May 15 20:24:17 GMT 2025","passed","Thu May 15 20:24:20 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithSameName"
"Displaying rows per page options when clicking on Selector Rows","2106","testCountOptionsSelectorRows","suite name","Thu May 15 20:22:35 GMT 2025","passed","Thu May 15 20:22:37 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCountOptionsSelectorRows"
"Verify that the title of the 'Edit Business Unit' dialog matches the expected result","9547","testVerifyTitleEditBusinessUnitDialog","suite name","Thu May 15 20:21:43 GMT 2025","passed","Thu May 15 20:21:52 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyTitleEditBusinessUnitDialog"
"Company can be added by filling out required fields","4096","testAddCompanyByFillRequiredFields","suite name","Thu May 15 20:23:39 GMT 2025","passed","Thu May 15 20:23:43 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyByFillRequiredFields"
"Verify that Acquirer with status 'Active/Inactive' is displayed correctly in the list","8781","testAcquirerStatusDisplaysCorrectly","suite name","Thu May 15 20:21:26 GMT 2025","passed","Thu May 15 20:21:35 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testAcquirerStatusDisplaysCorrectly"
"Verify that 'Company name' field is prefilled and impossible to change","12590","testCompanyNameFieldDefaultState","suite name","Thu May 15 20:19:43 GMT 2025","passed","Thu May 15 20:19:56 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testCompanyNameFieldDefaultState"
"Log out via button in the Header","141","testLogOutViaButtonInHeader","suite name","Thu May 15 20:20:18 GMT 2025","passed","Thu May 15 20:20:18 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInHeader"
"The 'Currency' dropdown toggles and contains options All, USD, EUR.","1992","testOpenCurrencyDropdown","suite name","Thu May 15 20:20:51 GMT 2025","passed","Thu May 15 20:20:53 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testOpenCurrencyDropdown"
"User navigate to 'Reports page' after clicking on 'Reports' link on the header","164","testNavigateToReportsPage","suite name","Thu May 15 20:24:12 GMT 2025","passed","Thu May 15 20:24:12 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testNavigateToReportsPage"
"Add users with roles [SUPER, ADMIN, USER] as super admin","8113","testAddUser","suite name","Thu May 15 20:19:07 GMT 2025","passed","Thu May 15 20:19:15 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddUser"
"Verify that the dialog is closed by clicking on the 'Close' icon","10336","testVerifyDialogClosedByClickIconClose","suite name","Thu May 15 20:21:04 GMT 2025","passed","Thu May 15 20:21:14 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyDialogClosedByClickIconClose"
"Filter acquirers by status.","3171","testFilterAcquirersByStatus","suite name","Thu May 15 20:22:15 GMT 2025","passed","Thu May 15 20:22:18 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"Verify that Acquirer with status 'Active/Inactive' is displayed correctly in the list","9327","testAcquirerStatusDisplaysCorrectly","suite name","Thu May 15 20:21:12 GMT 2025","passed","Thu May 15 20:21:21 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testAcquirerStatusDisplaysCorrectly"
"Edit user under company admin","21505","testEditCompanyUser","suite name","Thu May 15 20:21:57 GMT 2025","passed","Thu May 15 20:22:19 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testEditCompanyUser"
"Verify error appears when creating an Acquirer with a duplicate name.","3468","testCreateAcquirerWithDuplicateNameShowsError","suite name","Thu May 15 20:24:38 GMT 2025","passed","Thu May 15 20:24:42 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testCreateAcquirerWithDuplicateNameShowsError"
"'Create' button is disabled when required fields are not filled.","2248","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","suite name","Thu May 15 20:24:25 GMT 2025","passed","Thu May 15 20:24:27 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Verify validation messages when creating Acquirer with invalid input.","3360","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Thu May 15 20:25:21 GMT 2025","passed","Thu May 15 20:25:25 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Check that Logo in header contains text 'NPGW' and image","94","testLogoContainsTextAndImage","suite name","Thu May 15 20:20:29 GMT 2025","passed","Thu May 15 20:20:29 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogoContainsTextAndImage"
"Add a new user and verify that all fields, statuses, and icons are correctly displayed(e2e).","12546","testAddCompanyAnalyst","suite name","Thu May 15 20:18:50 GMT 2025","passed","Thu May 15 20:19:02 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddCompanyAnalyst"
"User navigate to 'Login page'","599","testNavigateToLoginPage","suite name","Thu May 15 20:18:47 GMT 2025","passed","Thu May 15 20:18:48 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"Company creation with Cyrillic symbols","7584","testAddCompanyWithCyrillicSymbols","suite name","Thu May 15 20:24:05 GMT 2025","passed","Thu May 15 20:24:12 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithCyrillicSymbols"
"Verify that 'Create' button is disabled when Acquirer name is empty.","2906","testDisableCreateButtonWhenAcquirerNameIsEmpty","suite name","Thu May 15 20:24:47 GMT 2025","passed","Thu May 15 20:24:50 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisableCreateButtonWhenAcquirerNameIsEmpty"
"Check/Uncheck Visible columns in the Settings and verify table column headers","11658","testCheckUncheckOneVisibleColumn","suite name","Thu May 15 20:22:08 GMT 2025","passed","Thu May 15 20:22:20 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCheckUncheckOneVisibleColumn"
"Verify the default 'Rows Per Page' value is 25 and the dropdown contains the correct options.","2344","testRowsPerPageDropdownOptions","suite name","Thu May 15 20:22:42 GMT 2025","passed","Thu May 15 20:22:44 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageDropdownOptions"
"Verify validation messages when creating Acquirer with invalid input.","4338","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Thu May 15 20:25:03 GMT 2025","passed","Thu May 15 20:25:07 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Verify default filter state was applied once reset","10635","testResetAppliedFilter","suite name","Thu May 15 20:20:01 GMT 2025","passed","Thu May 15 20:20:12 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testResetAppliedFilter"
"Filtering transactions by Currency","4336","testFilterTransactionsByCurrency","suite name","Thu May 15 20:23:59 GMT 2025","passed","Thu May 15 20:24:03 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByCurrency"
"Displaying the number of rows on the screen when selecting Selector Rows.","1959","testCountSelectorRows","suite name","Thu May 15 20:22:42 GMT 2025","passed","Thu May 15 20:22:44 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCountSelectorRows"
"Unauthenticated users are automatically redirected to the 'Login page'","1258","testUnauthenticatedUserRedirectionToLoginPage","suite name","Thu May 15 20:19:12 GMT 2025","passed","Thu May 15 20:19:13 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"User navigate to 'Transactions page' after clicking on 'Transactions' link on the header","1764","testNavigateToTransactionsPage","suite name","Thu May 15 20:24:16 GMT 2025","passed","Thu May 15 20:24:18 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testNavigateToTransactionsPage"
"Verify that the user can switch to the dark theme","987","testDarkColorThemeSwitch","suite name","Thu May 15 20:20:01 GMT 2025","passed","Thu May 15 20:20:02 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDarkColorThemeSwitch"
"Verify that the color theme matching with the default browser theme","30","testDefaultThemeMatching","suite name","Thu May 15 20:20:07 GMT 2025","passed","Thu May 15 20:20:07 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDefaultThemeMatching"
"Check/uncheck reports columns in the 'Generation Parameters dialog'","6811","testCheckboxesOfGenerationParameters","suite name","Thu May 15 20:23:46 GMT 2025","passed","Thu May 15 20:23:53 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testCheckboxesOfGenerationParameters"
"Verify that the placeholder text for each field is correct.","0","testVerifyPlaceholders","suite name","Thu May 15 20:25:21 GMT 2025","skipped","Thu May 15 20:25:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyPlaceholders"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","2644","testToggleStatusRadioButtonsCorrectly","suite name","Thu May 15 20:25:46 GMT 2025","passed","Thu May 15 20:25:49 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"The visibility of elements in the 'Acquirers List' control panel","1877","testVisibilityAcquirersListControlTab","suite name","Thu May 15 20:23:20 GMT 2025","passed","Thu May 15 20:23:22 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityAcquirersListControlTab"
"Create company analyst","38037","testCreateCompanyAnalystAndDeactivate","suite name","Thu May 15 20:20:25 GMT 2025","passed","Thu May 15 20:21:03 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAnalystAndDeactivate"
"Unauthenticated users are automatically redirected to the 'Login page'","1144","testUnauthenticatedUserRedirectionToLoginPage","suite name","Thu May 15 20:19:03 GMT 2025","passed","Thu May 15 20:19:05 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Add users with roles [SUPER, ADMIN, USER] as super admin","8915","testAddUser","suite name","Thu May 15 20:19:20 GMT 2025","passed","Thu May 15 20:19:29 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddUser"
"User navigate to 'Dashboard page' after login","95","testNavigateToDashboardAfterLogin","suite name","Thu May 15 20:23:40 GMT 2025","passed","Thu May 15 20:23:40 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testNavigateToDashboardAfterLogin"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","3011","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","suite name","Thu May 15 20:24:54 GMT 2025","passed","Thu May 15 20:24:57 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"User email is remembered after first successful login with checked 'Remember me'","3512","testRememberMeCheckedSavesUserEmail","suite name","Thu May 15 20:18:51 GMT 2025","passed","Thu May 15 20:18:54 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testRememberMeCheckedSavesUserEmail"
"Verify that users can be sorted in reverse alphabetical order","7182","testCheckSortingListOfUsersReverse","suite name","Thu May 15 20:19:59 GMT 2025","passed","Thu May 15 20:20:06 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCheckSortingListOfUsersReverse"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","2737","testToggleStatusRadioButtonsCorrectly","suite name","Thu May 15 20:25:39 GMT 2025","passed","Thu May 15 20:25:41 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Edit Amount","4934","testEditAmount","suite name","Thu May 15 20:23:06 GMT 2025","passed","Thu May 15 20:23:11 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testEditAmount"
"Verifies that all form field placeholders are set correctly","5677","testVerifyPlaceholdersEditForm","suite name","Thu May 15 20:20:41 GMT 2025","passed","Thu May 15 20:20:47 GMT 2025","xyz.npgw.test.run.EditAcquirerDialogTest","test name","xyz.npgw.test.run.EditAcquirerDialogTest","testVerifyPlaceholdersEditForm"
"Error message when trying to create a company with invalid length and special characters.","2321","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Thu May 15 20:24:32 GMT 2025","passed","Thu May 15 20:24:35 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","3704","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Thu May 15 20:25:12 GMT 2025","passed","Thu May 15 20:25:16 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
